time,FM1 _x,FM2 _x,FM3 _x,FF1 _x,FF2 _x,FF3_x,FM1 _y,FM2 _y,FM3 _y,FF1 _y,FF2 _y,FF3_y
2.0,-0.018266666666666667,0.0444,0.03,0.0364,0.08733333333333333,0.02146666666666667,0.14786666666666667,0.06533333333333334,0.17,0.14333333333333334,0.3112,0.10413333333333334
2.4,-0.004133333333333335,0.05906666666666666,0.038,0.04186666666666666,0.07946666666666667,0.026266666666666667,0.16213333333333332,0.07906666666666666,0.19599999999999998,0.1824,0.3282666666666667,0.11733333333333332
2.8,0.0088,0.0728,0.04466666666666667,0.04773333333333333,0.07773333333333333,0.0316,0.162,0.0964,0.21146666666666666,0.21226666666666666,0.3352,0.1228
3.2,0.02426666666666667,0.08306666666666666,0.048666666666666664,0.05346666666666666,0.06093333333333334,0.036933333333333325,0.1552,0.11373333333333335,0.21986666666666665,0.2324,0.3173333333333333,0.11906666666666667
3.6,0.047599999999999996,0.0924,0.04413333333333333,0.05333333333333334,0.0336,0.04226666666666667,0.14293333333333333,0.13106666666666666,0.22533333333333336,0.25106666666666666,0.28986666666666666,0.11253333333333333
4.04,0.0792,0.1016,0.032266666666666666,0.050666666666666665,-0.0022666666666666634,0.047599999999999996,0.1272,0.14800000000000002,0.23373333333333335,0.2692,0.2592,0.10213333333333334
4.44,0.09533333333333334,0.106,0.026266666666666667,0.048933333333333336,-0.04359999999999999,0.05293333333333334,0.11893333333333334,0.15960000000000002,0.23746666666666666,0.28519999999999995,0.23213333333333333,0.09346666666666667
4.84,0.07853333333333334,0.10866666666666668,0.026266666666666667,0.053066666666666665,-0.08493333333333333,0.057733333333333324,0.12813333333333335,0.16866666666666666,0.23906666666666665,0.3081333333333333,0.2132,0.10640000000000001
5.24,0.04266666666666667,0.11,0.02666666666666667,0.06026666666666666,-0.12626666666666667,0.06306666666666667,0.13959999999999997,0.18106666666666668,0.24839999999999998,0.3330666666666667,0.20293333333333333,0.14053333333333334
5.64,-0.0011999999999999992,0.11080000000000001,0.02986666666666667,0.0696,-0.16480000000000003,0.06626666666666667,0.15600000000000003,0.19373333333333334,0.2768,0.36333333333333334,0.20906666666666665,0.17666666666666667
6.04,-0.0496,0.11426666666666667,0.0396,0.07893333333333333,-0.18226666666666666,0.06893333333333333,0.17586666666666667,0.21146666666666666,0.3136,0.41986666666666667,0.23,0.2044
6.44,-0.10013333333333332,0.11826666666666666,0.057866666666666663,0.08906666666666667,-0.17853333333333332,0.0716,0.19933333333333333,0.2336,0.3477333333333333,0.4825333333333333,0.25666666666666665,0.23013333333333336
6.88,-0.14773333333333333,0.12226666666666666,0.08426666666666666,0.09973333333333333,-0.1597333333333333,0.07426666666666668,0.2258666666666667,0.2605333333333334,0.3781333333333333,0.5370666666666667,0.2833333333333333,0.25839999999999996
7.28,-0.18080000000000002,0.12546666666666667,0.10866666666666668,0.1104,-0.11826666666666666,0.07693333333333334,0.25066666666666665,0.29,0.4109333333333333,0.5892,0.3094666666666666,0.3026666666666667
7.68,-0.20133333333333334,0.12693333333333334,0.12293333333333334,0.11733333333333332,-0.066,0.07959999999999999,0.252,0.3201333333333334,0.44666666666666666,0.6367999999999999,0.32786666666666664,0.3394666666666667
8.08,-0.2134666666666667,0.12693333333333334,0.13346666666666665,0.11986666666666666,-0.0006666666666666673,0.08,0.23479999999999998,0.34626666666666667,0.47840000000000005,0.6753333333333333,0.33893333333333336,0.3466666666666667
8.48,-0.21933333333333332,0.1268,0.1364,0.12,0.06533333333333334,0.08,0.2114666666666667,0.3665333333333334,0.4804,0.7076,0.342,0.3377333333333334
8.88,-0.22253333333333336,0.12413333333333335,0.1290666666666667,0.12,0.1264,0.08,0.18746666666666667,0.37333333333333335,0.4529333333333333,0.7232,0.3376,0.33533333333333337
9.28,-0.22560000000000002,0.10986666666666667,0.10893333333333333,0.12,0.1801333333333333,0.08,0.16346666666666668,0.3589333333333333,0.41973333333333335,0.7165333333333334,0.3322666666666667,0.3354666666666667
9.68,-0.24973333333333333,0.08453333333333335,0.0788,0.12,0.2313333333333333,0.08,0.13626666666666665,0.3324,0.3857333333333333,0.7153333333333333,0.32693333333333335,0.3328
10.08,-0.28413333333333335,0.05159999999999999,0.0444,0.12,0.2677333333333333,0.08,0.10053333333333334,0.29613333333333336,0.34506666666666663,0.7124,0.3216,0.3176
10.48,-0.31653333333333333,0.0172,0.006,0.11533333333333334,0.2886666666666666,0.08,0.0652,0.2578666666666667,0.2990666666666667,0.6733333333333332,0.31626666666666664,0.28933333333333333
10.88,-0.34853333333333336,-0.015200000000000002,-0.03146666666666667,0.09866666666666667,0.2954666666666666,0.08,0.04106666666666667,0.21973333333333334,0.2553333333333333,0.6128,0.3116,0.2549333333333333
11.28,-0.38053333333333333,-0.047200000000000006,-0.06453333333333335,0.07133333333333333,0.29,0.08,0.025066666666666664,0.1824,0.2164,0.5456,0.3058666666666667,0.22413333333333335
11.68,-0.41506666666666664,-0.07906666666666666,-0.09093333333333334,0.03666666666666667,0.2833333333333333,0.08,0.011333333333333332,0.14973333333333333,0.1956,0.4776,0.2928,0.19133333333333333
12.08,-0.46386666666666665,-0.0988,-0.11026666666666667,0.0019999999999999953,0.2754666666666667,0.08,-0.003333333333333333,0.13853333333333334,0.17746666666666666,0.40959999999999996,0.2724,0.15773333333333334
12.48,-0.5130666666666667,-0.10026666666666667,-0.12040000000000002,-0.03266666666666668,0.26746666666666663,0.08,-0.0168,0.13759999999999997,0.162,0.3416,0.24666666666666662,0.12586666666666665
12.88,-0.5351999999999999,-0.07840000000000001,-0.12493333333333334,-0.06733333333333334,0.2594666666666667,0.08,-0.009866666666666666,0.15226666666666666,0.15960000000000002,0.27773333333333333,0.2186666666666667,0.11106666666666666
