time,FM1 _x,FM2 _x,FM3 _x,FF1 _x,FF2 _x,FF3_x,FM1 _y,FM2 _y,FM3 _y,FF1 _y,FF2 _y,FF3_y
2.0,0.07959999999999999,0.29373333333333335,0.2132,0.07133333333333333,0.017866666666666666,0.2510666666666667,0.5269333333333334,0.2652,0.47613333333333335,0.24773333333333336,0.0464,0.12093333333333334
2.44,0.10360000000000001,0.29746666666666666,0.24493333333333334,0.08853333333333334,0.031466666666666664,0.274,0.6018666666666667,0.28546666666666665,0.48413333333333336,0.27266666666666667,0.06480000000000001,0.15293333333333334
2.84,0.13,0.27199999999999996,0.26626666666666665,0.1,0.0476,0.2894666666666667,0.6329333333333333,0.29893333333333333,0.4829333333333333,0.2889333333333333,0.08346666666666668,0.17893333333333333
3.24,0.16586666666666666,0.27653333333333335,0.28053333333333336,0.11053333333333332,0.06733333333333333,0.29213333333333336,0.6352,0.3152,0.4736,0.3008,0.10266666666666667,0.1996
3.64,0.2028,0.28186666666666665,0.27813333333333334,0.1204,0.08733333333333333,0.28826666666666667,0.6286666666666667,0.3225333333333333,0.44213333333333327,0.31146666666666667,0.12573333333333334,0.21226666666666666
4.04,0.2313333333333333,0.28040000000000004,0.26253333333333334,0.12946666666666667,0.10653333333333334,0.27893333333333337,0.6045333333333334,0.3158666666666667,0.38973333333333327,0.3221333333333333,0.13946666666666668,0.2132
4.44,0.25333333333333335,0.2753333333333333,0.24106666666666665,0.1332,0.11546666666666665,0.2694666666666667,0.5805333333333333,0.3044,0.33599999999999997,0.33386666666666664,0.14933333333333335,0.21146666666666666
4.84,0.27466666666666667,0.26613333333333333,0.2148,0.1338666666666667,0.11386666666666669,0.2634666666666667,0.5612,0.30386666666666673,0.2888,0.3469333333333333,0.16240000000000002,0.21013333333333337
5.28,0.29613333333333336,0.24440000000000003,0.1794666666666667,0.1338666666666667,0.1144,0.2621333333333334,0.5493333333333333,0.3058666666666666,0.25533333333333336,0.36013333333333336,0.17253333333333334,0.2088
5.68,0.3198666666666667,0.22253333333333336,0.13653333333333334,0.13306666666666667,0.11786666666666666,0.2608,0.5317333333333335,0.30279999999999996,0.23226666666666665,0.37,0.18013333333333334,0.2076
