time,FM1 _x,FM2 _x,FM3 _x,FF1 _x,FF2 _x,FF3_x,FM1 _y,FM2 _y,FM3 _y,FF1 _y,FF2 _y,FF3_y
2.0,0.038933333333333334,0.060533333333333335,-0.13626666666666667,0.0492,0.009200000000000002,0.018933333333333333,0.05986666666666667,0.0063999999999999994,-0.012933333333333333,0.04,0.003466666666666667,0.0112
2.4,0.056266666666666666,0.07333333333333335,-0.15413333333333332,0.06920000000000001,0.023333333333333334,0.026533333333333332,0.07853333333333334,0.0077333333333333325,-0.018400000000000003,0.035866666666666665,0.0048,0.012933333333333335
2.8,0.0732,0.0844,-0.15813333333333332,0.08919999999999999,0.038,0.02986666666666667,0.09626666666666668,0.009066666666666667,-0.021066666666666668,0.03093333333333333,0.005466666666666667,0.013066666666666666
3.2,0.0928,0.09306666666666666,-0.1644,0.10679999999999999,0.05266666666666667,0.0312,0.11306666666666668,0.01,-0.018666666666666668,0.027333333333333338,0.005466666666666667,0.014399999999999998
3.6,0.11893333333333334,0.09853333333333335,-0.18986666666666666,0.0996,0.06733333333333333,0.02986666666666667,0.1276,0.01,-0.016933333333333335,0.024666666666666667,0.005466666666666667,0.017866666666666666
4.0,0.1392,0.10266666666666667,-0.21973333333333334,0.056666666666666664,0.08533333333333334,0.026800000000000004,0.12826666666666667,0.01,-0.012933333333333335,0.0208,0.0063999999999999994,0.021866666666666666
4.4,0.15786666666666666,0.10666666666666667,-0.25306666666666666,-0.008666666666666668,0.10666666666666667,0.019333333333333334,0.11773333333333333,0.01,-0.008800000000000002,0.014666666666666665,0.009066666666666667,0.0252
4.8,0.1752,0.10613333333333333,-0.2889333333333334,-0.08253333333333333,0.1248,0.010266666666666667,0.09946666666666668,0.01,-0.0048000000000000004,0.0068000000000000005,0.011733333333333333,0.026666666666666665
5.2,0.1816,0.1048,-0.32759999999999995,-0.16160000000000002,0.13333333333333333,0.0009333333333333334,0.0768,0.01,0.00013333333333333277,-0.0012,0.014399999999999998,0.028
5.6,0.17333333333333334,0.10346666666666667,-0.3670666666666667,-0.23706666666666668,0.14,-0.005333333333333333,0.054666666666666676,0.01,0.010266666666666667,-0.010266666666666667,0.017066666666666667,0.02933333333333333
6.0,0.15853333333333333,0.10213333333333334,-0.4050666666666667,-0.3072,0.1464,-0.008133333333333333,0.036000000000000004,0.01,0.0172,-0.0196,0.021066666666666668,0.03
6.4,0.128,0.1008,-0.42893333333333333,-0.36626666666666663,0.15173333333333333,-0.008133333333333333,0.018666666666666665,0.01,0.0188,-0.028933333333333332,0.0252,0.03
6.8,0.0928,0.1,-0.4328,-0.38693333333333335,0.15506666666666666,-0.0068000000000000005,0.016666666666666666,0.01,0.0208,-0.038,0.0312,0.03
7.2,0.05986666666666667,0.1,-0.42880000000000007,-0.3741333333333334,0.15053333333333335,-0.005466666666666667,0.023733333333333335,0.01,0.02,-0.0456,0.024933333333333335,0.03053333333333333
7.6,0.027866666666666665,0.10120000000000001,-0.42186666666666667,-0.3524,0.14986666666666668,-0.004133333333333334,0.038,0.01,0.026266666666666667,-0.0504,0.008533333333333334,0.03186666666666667
8.0,-0.001066666666666666,0.10386666666666668,-0.41013333333333335,-0.32733333333333337,0.15253333333333333,-0.0028,0.06253333333333333,0.01,0.03186666666666666,-0.05333333333333334,-0.01346666666666667,0.0328
8.4,-0.010266666666666665,0.10693333333333335,-0.36706666666666665,-0.3044,0.1552,-0.0014666666666666667,0.08786666666666668,0.01,0.015199999999999998,-0.0556,-0.039066666666666666,0.0328
8.8,-0.004666666666666666,0.11613333333333332,-0.2864,-0.28626666666666667,0.15600000000000003,0.0015999999999999999,0.11306666666666668,0.01,-0.0088,-0.056666666666666664,-0.06840000000000002,0.0328
9.2,0.01,0.12893333333333334,-0.20226666666666668,-0.2728,0.15693333333333334,0.004666666666666667,0.13720000000000002,0.01,-0.03546666666666667,-0.05599999999999999,-0.09773333333333334,0.033333333333333326
9.6,0.032,0.14493333333333333,-0.11813333333333333,-0.2624,0.1576,0.0088,0.1588,0.01,-0.06213333333333333,-0.05466666666666666,-0.12893333333333334,0.0324
10.0,0.05293333333333334,0.16386666666666666,-0.03693333333333333,-0.258,0.16053333333333333,0.014133333333333335,0.1652,0.01,-0.09226666666666665,-0.052399999999999995,-0.15893333333333334,0.027466666666666667
10.4,0.0716,0.18600000000000003,0.04373333333333334,-0.2518666666666667,0.16266666666666665,0.020133333333333333,0.16799999999999998,0.01,-0.12226666666666666,-0.04973333333333333,-0.18213333333333334,0.0196
10.8,0.08973333333333335,0.20546666666666666,0.12346666666666667,-0.23040000000000002,0.1570666666666667,0.026800000000000004,0.16866666666666666,0.01,-0.15893333333333334,-0.0464,-0.19453333333333334,0.0116
11.2,0.1032,0.22373333333333334,0.19226666666666667,-0.20693333333333336,0.15039999999999998,0.03346666666666667,0.16866666666666666,0.01,-0.17746666666666666,-0.0424,-0.20479999999999998,0.0057333333333333325
11.6,0.10920000000000002,0.23813333333333336,0.21413333333333337,-0.18026666666666666,0.14426666666666668,0.03946666666666667,0.16826666666666668,0.014533333333333334,-0.17813333333333334,-0.0384,-0.21106666666666668,0.001333333333333333
