time,FM1 _x,FM2 _x,FM3 _x,FF1 _x,FF2 _x,FF3_x,FM1 _y,FM2 _y,FM3 _y,FF1 _y,FF2 _y,FF3_y
2.0,0.10333333333333333,0.12893333333333334,0.2288,0.12186666666666668,0.007199999999999999,0.21680000000000002,0.28800000000000003,0.11279999999999998,0.2888,0.13613333333333336,0.14706666666666665,0.27426666666666666
2.4,0.15413333333333334,0.15960000000000002,0.2608,0.15253333333333335,0.003866666666666665,0.24719999999999998,0.3265333333333333,0.13813333333333336,0.35013333333333335,0.15506666666666669,0.16146666666666668,0.30226666666666663
2.8,0.18813333333333335,0.1932,0.288,0.18346666666666667,0.018666666666666665,0.26026666666666665,0.3608,0.1628,0.4097333333333334,0.1744,0.18506666666666668,0.3076
3.2,0.2212,0.2189333333333333,0.3122666666666667,0.21359999999999998,0.0472,0.2594666666666667,0.38653333333333334,0.18253333333333333,0.46680000000000005,0.18866666666666668,0.21466666666666664,0.3077333333333333
3.6,0.23613333333333333,0.2276,0.326,0.23973333333333333,0.0792,0.2557333333333333,0.41040000000000004,0.1972,0.5073333333333334,0.2,0.25453333333333333,0.3048
4.0,0.23546666666666666,0.23533333333333337,0.31253333333333333,0.25626666666666664,0.10679999999999999,0.25066666666666665,0.4161333333333333,0.20253333333333334,0.5165333333333334,0.20693333333333336,0.3,0.28986666666666666
4.4,0.23026666666666665,0.2404,0.28813333333333335,0.2653333333333333,0.1284,0.23199999999999998,0.4016,0.2056,0.5041333333333333,0.2134666666666667,0.3413333333333334,0.27093333333333336
4.8,0.21133333333333332,0.2429333333333333,0.2576,0.26213333333333333,0.14586666666666667,0.20706666666666668,0.37853333333333333,0.2056,0.4809333333333333,0.21800000000000003,0.3650666666666667,0.24106666666666668
5.2,0.17493333333333333,0.24426666666666666,0.22293333333333332,0.24146666666666666,0.1576,0.18026666666666666,0.3322666666666667,0.2056,0.45426666666666665,0.22186666666666668,0.37453333333333333,0.2104
5.6,0.1285333333333333,0.24466666666666664,0.18333333333333332,0.21493333333333334,0.16133333333333333,0.16613333333333336,0.27586666666666665,0.2056,0.4277333333333333,0.21986666666666668,0.3724,0.184
6.0,0.0848,0.2429333333333333,0.1433333333333333,0.19319999999999998,0.1602666666666667,0.15960000000000002,0.21986666666666665,0.20693333333333333,0.4036,0.21213333333333334,0.3588,0.16053333333333333
6.4,0.053066666666666665,0.24226666666666663,0.10546666666666667,0.17946666666666666,0.1636,0.1572,0.16386666666666666,0.20826666666666668,0.37693333333333334,0.2006666666666667,0.33626666666666666,0.13746666666666668
6.8,0.03546666666666666,0.24359999999999998,0.08,0.17533333333333334,0.16973333333333335,0.1552,0.10813333333333333,0.2096,0.3453333333333334,0.19026666666666667,0.3113333333333333,0.11520000000000001
7.2,0.028533333333333334,0.2449333333333333,0.07666666666666667,0.1728,0.17639999999999997,0.16653333333333334,0.0612,0.21,0.31226666666666664,0.1872,0.28746666666666665,0.0808
7.6,0.02733333333333333,0.24626666666666666,0.07800000000000001,0.17293333333333336,0.18413333333333334,0.18573333333333333,0.04346666666666666,0.21,0.27426666666666666,0.19093333333333334,0.2656,0.050666666666666665
8.0,0.0384,0.24759999999999996,0.08213333333333334,0.19346666666666668,0.19680000000000003,0.20853333333333335,0.03613333333333333,0.21173333333333333,0.22813333333333333,0.19826666666666665,0.24453333333333332,0.037866666666666667
8.48,0.05293333333333334,0.2489333333333333,0.08533333333333334,0.2270666666666667,0.21946666666666667,0.23426666666666668,0.0504,0.214,0.18280000000000002,0.212,0.2245333333333334,0.0384
8.88,0.06226666666666668,0.25,0.08613333333333334,0.2624,0.2449333333333333,0.24813333333333332,0.07506666666666667,0.21533333333333332,0.13746666666666668,0.23213333333333333,0.20786666666666667,0.039733333333333336
9.28,0.06946666666666666,0.25,0.08346666666666668,0.2882666666666666,0.26866666666666666,0.2526666666666667,0.10173333333333333,0.21666666666666667,0.09266666666666667,0.25586666666666663,0.20346666666666666,0.04106666666666667
9.68,0.07866666666666668,0.25,0.0832,0.3029333333333334,0.28746666666666665,0.25426666666666664,0.1284,0.21799999999999997,0.05586666666666667,0.28080000000000005,0.20866666666666667,0.04173333333333334
10.08,0.08693333333333333,0.25,0.08346666666666668,0.3044,0.3048,0.2574666666666667,0.15506666666666666,0.22200000000000003,0.028666666666666667,0.3006666666666667,0.214,0.047733333333333336
10.48,0.09493333333333333,0.25,0.08600000000000001,0.3022666666666667,0.3221333333333333,0.2618666666666667,0.1752,0.22733333333333333,0.010933333333333335,0.31266666666666665,0.21933333333333338,0.0644
10.88,0.10653333333333334,0.25,0.09026666666666666,0.29786666666666667,0.33853333333333335,0.26839999999999997,0.20466666666666666,0.23226666666666668,0.0084,0.32453333333333334,0.22293333333333337,0.08453333333333334
11.28,0.12293333333333334,0.2510666666666667,0.09706666666666668,0.2914666666666667,0.34786666666666666,0.2677333333333333,0.24773333333333336,0.23493333333333336,0.004533333333333333,0.33653333333333335,0.22333333333333327,0.09693333333333334
11.68,0.14026666666666665,0.25373333333333337,0.10506666666666668,0.2886666666666666,0.3464,0.26266666666666666,0.2865333333333333,0.2386666666666667,0.0038666666666666663,0.3472,0.22306666666666664,0.1076
12.08,0.1576,0.2564,0.11626666666666667,0.28400000000000003,0.34106666666666663,0.26093333333333335,0.3172,0.2426666666666667,0.015466666666666665,0.35786666666666667,0.216,0.11826666666666666
12.48,0.17226666666666668,0.2590666666666667,0.12893333333333334,0.27266666666666667,0.3346666666666666,0.26280000000000003,0.34786666666666666,0.24586666666666665,0.03373333333333334,0.3685333333333333,0.19066666666666665,0.12986666666666666
12.88,0.18706666666666666,0.2617333333333334,0.14666666666666667,0.26053333333333334,0.32093333333333335,0.26453333333333334,0.37853333333333333,0.24773333333333336,0.05573333333333333,0.37920000000000004,0.1432,0.1432
13.28,0.20306666666666667,0.26466666666666666,0.1624,0.2522666666666667,0.30226666666666663,0.2594666666666667,0.4092,0.2465333333333333,0.08120000000000001,0.3898666666666667,0.0856,0.15466666666666667
