time,median_arousal,median_valence
2.0,0.028933333333333332,0.008799999999999999
2.4,0.0414,0.010333333333333333
2.8,0.0556,0.011066666666666666
3.2,0.07273333333333333,0.012199999999999999
3.6,0.08293333333333333,0.013933333333333332
4.0,0.07100000000000001,0.0154
4.4,0.063,0.012333333333333332
4.8,0.0582,0.010866666666666667
5.2,0.052866666666666666,0.012199999999999999
5.6,0.04906666666666667,0.013666666666666667
6.0,0.047,0.019133333333333336
6.4,0.04633333333333334,0.01873333333333333
6.8,0.043,0.01873333333333333
7.2,0.027200000000000002,0.021866666666666666
7.6,0.011866666666666664,0.018133333333333335
8.0,-0.001933333333333333,0.02093333333333333
8.4,-0.005866666666666666,0.0126
8.8,-0.0015333333333333332,0.0005999999999999998
9.2,0.007333333333333334,-0.012733333333333333
9.6,0.0204,-0.02233333333333333
10.0,0.03353333333333334,-0.021199999999999997
10.4,0.05766666666666667,-0.019866666666666664
10.8,0.1066,-0.018199999999999997
11.2,0.1268,-0.018333333333333333
11.6,0.12673333333333336,-0.018533333333333332
12.0,0.12626666666666667,-0.019
12.4,0.1256,-0.0204
12.8,0.1262666666666667,-0.019399999999999997
13.2,0.12593333333333334,-0.016999999999999998
13.6,0.1287333333333333,-0.014333333333333333
14.0,0.1358,-0.012533333333333334
14.4,0.14473333333333332,-0.011199999999999998
14.8,0.15486666666666665,-0.007333333333333334
15.2,0.1668,-0.001133333333333333
15.6,0.17906666666666665,0.007
16.0,0.19126666666666667,0.017333333333333333
16.4,0.20546666666666666,0.030466666666666666
16.8,0.21233333333333335,0.044199999999999996
17.2,0.21939999999999998,0.07553333333333333
17.6,0.22533333333333333,0.1106
18.0,0.2306666666666667,0.14646666666666666
18.4,0.2348,0.17993333333333333
18.8,0.23653333333333332,0.20426666666666665
19.2,0.23873333333333335,0.22353333333333333
19.6,0.25046666666666667,0.2384666666666667
20.0,0.2546,0.2518
20.4,0.2556666666666667,0.2643333333333333
20.8,0.25453333333333333,0.27299999999999996
21.2,0.2532,0.2797333333333333
21.6,0.25853333333333334,0.2824
22.0,0.2672,0.27913333333333334
22.4,0.27586666666666665,0.2644666666666666
22.8,0.27993333333333337,0.24539999999999998
23.2,0.28313333333333335,0.2254
23.6,0.2829333333333333,0.1904
24.0,0.28046666666666664,0.15546666666666667
24.4,0.27459999999999996,0.12246666666666667
24.8,0.25560000000000005,0.10553333333333334
25.2,0.20773333333333333,0.10139999999999999
25.6,0.16673333333333334,0.08806666666666667
26.0,0.14899999999999997,0.07413333333333333
26.4,0.13266666666666665,0.057466666666666666
26.8,0.11846666666666666,0.04186666666666667
27.2,0.11353333333333333,0.0324
27.6,0.118,0.027800000000000002
28.0,0.1018,0.01753333333333333
28.4,0.08073333333333334,0.008866666666666667
28.8,0.07486666666666666,0.0004666666666666668
29.2,0.06979999999999999,-0.007533333333333333
29.6,0.06526666666666667,-0.006533333333333334
30.0,0.058666666666666666,-0.004666666666666666
30.4,0.049866666666666656,-0.0037999999999999996
30.8,0.03893333333333334,-0.0031333333333333335
31.2,0.0264,-0.002466666666666667
31.6,0.005600000000000004,-0.0018000000000000002
32.0,-0.020800000000000003,-0.0011333333333333332
32.4,-0.04826666666666667,0.00013333333333333329
32.8,-0.0698,0.0022666666666666664
33.2,-0.07673333333333333,0.0063999999999999994
33.6,-0.06626666666666668,0.013399999999999999
34.0,-0.045799999999999993,0.022333333333333334
34.4,-0.024,0.02813333333333333
34.8,-0.00033333333333333826,0.03986666666666667
35.2,0.03153333333333334,0.04993333333333333
35.6,0.05393333333333333,0.06393333333333334
36.0,0.07333333333333333,0.07793333333333333
36.4,0.07553333333333333,0.09253333333333334
36.8,0.08546666666666666,0.11186666666666667
37.2,0.0934,0.1326
37.6,0.09966666666666667,0.15726666666666667
38.0,0.1,0.1826666666666667
38.4,0.1,0.20153333333333334
38.8,0.10173333333333334,0.22066666666666668
39.2,0.10633333333333334,0.2404
39.6,0.12080000000000002,0.2604000000000001
40.0,0.14793333333333333,0.2816
40.4,0.1508,0.30073333333333335
40.8,0.14500000000000002,0.3198666666666667
41.2,0.1484,0.33786666666666665
41.6,0.14813333333333334,0.3536
42.0,0.14486666666666667,0.36493333333333333
42.4,0.14006666666666667,0.3706
43.52,0.1316,0.3728
43.92,0.12159999999999999,0.3734666666666667
44.32,0.11000000000000001,0.371
44.72,0.10846666666666668,0.36306666666666665
45.12,0.10086666666666669,0.3544
45.52,0.08993333333333334,0.3462
45.92,0.068,0.34186666666666665
46.32,0.031400000000000004,0.33999999999999997
46.72,-0.024466666666666664,0.3328
47.12,-0.0696,0.3194666666666667
47.52,-0.1034,0.29866666666666664
47.92,-0.1484,0.2878
48.32,-0.19119999999999998,0.27799999999999997
48.72,-0.22393333333333335,0.24686666666666665
49.12,-0.24046666666666666,0.20500000000000002
49.52,-0.24506666666666668,0.16713333333333336
49.92,-0.24713333333333334,0.1402
50.32,-0.2464,0.11546666666666666
50.72,-0.24406666666666668,0.08546666666666666
51.12,-0.23960000000000004,0.0568
51.52,-0.23353333333333332,0.04926666666666667
51.92,-0.22433333333333333,0.03406666666666667
52.32,-0.21199999999999997,0.0232
52.72,-0.2006666666666667,0.021666666666666667
53.12,-0.18933333333333335,0.020533333333333334
53.52,-0.17820000000000003,0.020666666666666667
53.92,-0.16893333333333332,0.022600000000000002
54.32,-0.1593333333333333,0.024
54.72,-0.1494666666666667,0.0212
55.12,-0.1468,0.019
55.52,-0.14366666666666666,0.017133333333333334
55.92,-0.14353333333333335,0.014866666666666667
56.32,-0.1388666666666667,0.011533333333333335
56.72,-0.1336,0.006266666666666667
57.12,-0.12619999999999998,-0.0024000000000000002
57.52,-0.10940000000000001,-0.009000000000000001
57.92,-0.09206666666666667,-0.013333333333333336
58.32,-0.07566666666666666,-0.016733333333333336
58.72,-0.06206666666666667,-0.0158
59.12,-0.046733333333333335,-0.009666666666666669
59.52,-0.02346666666666667,0.0010000000000000009
59.92,-0.002800000000000011,0.012333333333333335
60.32,0.01613333333333333,0.024066666666666667
60.72,0.026266666666666664,0.03413333333333333
61.12,0.0322,0.049
61.52,0.03626666666666667,0.056933333333333336
61.92,0.03966666666666666,0.05279999999999999
62.32,0.02986666666666666,0.053733333333333334
62.72,0.011866666666666671,0.0458
63.12,-0.008,0.035399999999999994
63.52,-0.020599999999999993,0.025200000000000004
63.92,-0.02346666666666667,0.016533333333333334
64.32,-0.02773333333333334,0.009333333333333334
64.72,-0.032799999999999996,0.0064666666666666674
65.12,-0.03886666666666667,0.005599999999999999
65.52,-0.043800000000000006,-0.0014666666666666665
65.92,-0.045,-0.0005999999999999998
66.32,-0.045066666666666665,0.002666666666666667
