time,FM1 _x,FM2 _x,FM3 _x,FF1 _x,FF2 _x,FF3_x,FM1 _y,FM2 _y,FM3 _y,FF1 _y,FF2 _y,FF3_y
2.0,0.022666666666666665,0.14413333333333334,0.11386666666666669,0.029733333333333334,0.03,0.03573333333333333,0.18826666666666667,0.3433333333333333,0.2670666666666667,0.35186666666666666,0.04053333333333333,0.22386666666666666
2.4,0.03613333333333333,0.16146666666666665,0.134,0.0364,0.04866666666666667,0.05626666666666667,0.24426666666666666,0.3652,0.2906666666666667,0.38280000000000003,0.0632,0.23306666666666667
2.8,0.05173333333333334,0.17266666666666666,0.15360000000000001,0.04306666666666666,0.06853333333333333,0.07626666666666666,0.30093333333333333,0.37333333333333335,0.2941333333333333,0.3949333333333333,0.08586666666666667,0.23573333333333332
3.2,0.07026666666666666,0.17786666666666665,0.16773333333333335,0.05053333333333333,0.0884,0.09533333333333334,0.36093333333333333,0.36706666666666665,0.2864,0.40559999999999996,0.11320000000000001,0.19693333333333335
3.6,0.08933333333333333,0.178,0.1644,0.058533333333333326,0.1048,0.11226666666666667,0.41386666666666666,0.328,0.27973333333333333,0.4162666666666667,0.14386666666666667,0.15306666666666668
4.0,0.10746666666666667,0.174,0.1592,0.06306666666666667,0.12,0.1252,0.42013333333333336,0.2942666666666667,0.2734666666666667,0.42679999999999996,0.16706666666666667,0.11093333333333334
4.4,0.11760000000000001,0.17040000000000002,0.1552,0.06480000000000001,0.12786666666666668,0.13053333333333333,0.4181333333333333,0.27346666666666664,0.26813333333333333,0.4245333333333333,0.1884,0.0816
4.8,0.12533333333333332,0.16773333333333335,0.15360000000000001,0.06613333333333335,0.12666666666666668,0.12906666666666666,0.428,0.2578666666666667,0.26280000000000003,0.4162666666666667,0.2044,0.07226666666666667
5.2,0.13333333333333333,0.16506666666666667,0.15280000000000002,0.06626666666666667,0.12626666666666667,0.12266666666666666,0.4373333333333333,0.24853333333333333,0.2536,0.41040000000000004,0.21280000000000002,0.06946666666666666
5.68,0.14146666666666668,0.1624,0.15373333333333333,0.06626666666666668,0.12666666666666668,0.11333333333333333,0.4456,0.2376,0.23440000000000003,0.40773333333333334,0.2210666666666667,0.06813333333333334
6.12,0.14880000000000002,0.1597333333333333,0.15506666666666666,0.06613333333333334,0.1264,0.104,0.4373333333333334,0.22413333333333335,0.216,0.40426666666666666,0.23040000000000002,0.06946666666666666
6.56,0.154,0.1576,0.15639999999999998,0.0648,0.13426666666666667,0.09693333333333333,0.4162666666666667,0.21719999999999998,0.18586666666666665,0.3996,0.22746666666666665,0.07346666666666668
6.96,0.16320000000000004,0.1584,0.15773333333333334,0.06346666666666667,0.14493333333333333,0.09173333333333333,0.3973333333333333,0.22466666666666668,0.1552,0.37320000000000003,0.2212,0.07773333333333333
7.4,0.1776,0.16013333333333332,0.15906666666666666,0.06093333333333334,0.1576,0.09,0.3853333333333333,0.23000000000000004,0.12146666666666668,0.3221333333333333,0.20813333333333334,0.08266666666666667
7.8,0.19226666666666667,0.16173333333333334,0.16,0.056133333333333334,0.17186666666666667,0.09,0.36173333333333335,0.23346666666666663,0.0868,0.26680000000000004,0.1937333333333333,0.086
8.2,0.2056,0.1638666666666667,0.16,0.051333333333333335,0.18280000000000002,0.09,0.32813333333333333,0.23426666666666668,0.052533333333333335,0.21080000000000002,0.1804,0.0868
8.6,0.21946666666666667,0.16666666666666666,0.15933333333333335,0.047733333333333336,0.19346666666666668,0.09,0.2934666666666667,0.23560000000000003,0.0308,0.15866666666666668,0.17746666666666666,0.0868
9.0,0.2328,0.16946666666666665,0.158,0.04666666666666667,0.20106666666666667,0.09,0.26693333333333336,0.23693333333333333,0.0196,0.13653333333333334,0.17493333333333333,0.08573333333333333
9.4,0.246,0.17213333333333333,0.1588,0.0476,0.20373333333333335,0.09,0.2605333333333334,0.23773333333333335,0.03306666666666667,0.1516,0.17746666666666666,0.08306666666666666
9.8,0.2576,0.17479999999999998,0.164,0.048933333333333336,0.20573333333333335,0.09026666666666666,0.266,0.23933333333333331,0.06533333333333333,0.19973333333333335,0.18453333333333333,0.0844
10.2,0.26853333333333335,0.17746666666666666,0.16906666666666667,0.05066666666666667,0.2084,0.09413333333333335,0.28613333333333335,0.2657333333333333,0.10853333333333334,0.27413333333333334,0.1968,0.09533333333333334
10.72,0.27773333333333333,0.17906666666666665,0.17173333333333335,0.05426666666666667,0.21173333333333336,0.09813333333333332,0.3169333333333334,0.29613333333333336,0.1552,0.3585333333333333,0.21493333333333334,0.11
11.12,0.2833333333333333,0.18026666666666666,0.1692,0.05959999999999999,0.21559999999999999,0.10213333333333333,0.34786666666666666,0.31560000000000005,0.20173333333333332,0.44386666666666663,0.23493333333333336,0.1248
11.52,0.28733333333333333,0.18026666666666666,0.15906666666666666,0.06493333333333333,0.2186666666666667,0.10613333333333333,0.36626666666666663,0.3329333333333333,0.2441333333333333,0.5244,0.24986666666666668,0.13893333333333335
11.92,0.28786666666666666,0.18,0.14533333333333334,0.0688,0.22293333333333332,0.11013333333333333,0.374,0.34773333333333334,0.2842666666666666,0.5640000000000001,0.2541333333333333,0.15226666666666666
12.32,0.2878666666666667,0.18,0.12466666666666666,0.07,0.2305333333333333,0.11413333333333334,0.3762666666666667,0.3588,0.3097333333333333,0.5397333333333334,0.25533333333333336,0.16693333333333335
