time,FM1 _x,FM2 _x,FM3 _x,FF1 _x,FF2 _x,FF3_x,FM1 _y,FM2 _y,FM3 _y,FF1 _y,FF2 _y,FF3_y
2.0,0.18066666666666664,0.08839999999999999,0.104,0.03586666666666667,0.1764,0.046799999999999994,0.11706666666666665,0.1208,0.228,0.14,0.1032,0.0716
2.4,0.13826666666666668,0.09906666666666668,0.10866666666666668,0.05466666666666666,0.1990666666666667,0.05826666666666667,0.14106666666666667,0.1364,0.2324,0.17466666666666666,0.11146666666666666,0.08626666666666666
2.8,0.07053333333333334,0.10720000000000002,0.08493333333333333,0.07586666666666667,0.2306666666666667,0.06893333333333333,0.16466666666666666,0.14026666666666665,0.21853333333333333,0.20933333333333334,0.13560000000000003,0.10066666666666668
3.2,-0.01960000000000001,0.11413333333333332,0.05346666666666666,0.09266666666666667,0.2598666666666667,0.07653333333333334,0.1792,0.13893333333333333,0.20653333333333335,0.23746666666666666,0.16893333333333332,0.10920000000000002
3.6,-0.10426666666666667,0.12200000000000001,0.021199999999999997,0.09146666666666667,0.2754666666666667,0.08080000000000001,0.1792,0.12933333333333336,0.20026666666666665,0.2517333333333333,0.20226666666666668,0.11133333333333333
4.0,-0.13520000000000001,0.1344,0.013999999999999997,0.08186666666666667,0.28,0.08346666666666666,0.17400000000000002,0.11279999999999998,0.19093333333333332,0.25666666666666665,0.2346666666666667,0.11266666666666665
4.4,-0.10613333333333334,0.14533333333333334,0.014266666666666667,0.06906666666666668,0.28453333333333336,0.0852,0.16866666666666666,0.08973333333333333,0.16933333333333334,0.2582666666666667,0.25706666666666667,0.114
4.8,-0.054,0.15506666666666669,0.01666666666666667,0.054933333333333334,0.2985333333333333,0.08386666666666667,0.16333333333333336,0.06573333333333334,0.14306666666666665,0.25960000000000005,0.2658666666666667,0.11533333333333334
5.2,0.022399999999999996,0.1648,0.028533333333333334,0.039733333333333336,0.31853333333333333,0.08253333333333333,0.15893333333333334,0.04173333333333334,0.11466666666666667,0.26,0.2688,0.11573333333333333
5.6,0.12173333333333332,0.17466666666666666,0.06359999999999999,0.023733333333333332,0.3412,0.0812,0.1549333333333333,0.0196,0.08533333333333333,0.26,0.26386666666666664,0.11573333333333333
6.0,0.23000000000000004,0.18533333333333332,0.10893333333333333,0.008133333333333333,0.36386666666666667,0.08133333333333333,0.15093333333333334,0.0022666666666666664,0.056,0.26,0.2572,0.11573333333333333
6.4,0.338,0.19640000000000002,0.1556,-0.0037333333333333337,0.38653333333333334,0.08666666666666667,0.14693333333333333,-0.012400000000000001,0.02666666666666667,0.26,0.25053333333333333,0.11506666666666665
6.8,0.4208,0.20506666666666665,0.18586666666666665,-0.011866666666666666,0.40919999999999995,0.092,0.14626666666666668,-0.018799999999999997,0.003999999999999999,0.26,0.24559999999999998,0.11373333333333333
7.24,0.47120000000000006,0.21026666666666666,0.2032,-0.0176,0.4306666666666667,0.09733333333333333,0.1476,-0.02,-0.002666666666666667,0.26,0.25146666666666667,0.1124
7.64,0.5149333333333334,0.2156,0.22200000000000003,-0.020133333333333333,0.44400000000000006,0.10266666666666666,0.14933333333333332,-0.02,-0.0008000000000000001,0.26,0.2728,0.11106666666666666
8.04,0.5426666666666667,0.2192,0.23866666666666664,-0.022666666666666665,0.44960000000000006,0.108,0.15426666666666666,-0.02,-0.0037333333333333337,0.26,0.29946666666666666,0.11
8.44,0.5489333333333334,0.22186666666666668,0.2514666666666667,-0.024133333333333333,0.45,0.11333333333333331,0.16866666666666666,-0.02,-0.006666666666666667,0.26,0.32613333333333333,0.11
8.84,0.5513333333333333,0.2245333333333334,0.2624,-0.02546666666666667,0.45,0.11866666666666667,0.18333333333333332,-0.02,-0.009333333333333332,0.26,0.3528,0.11
9.24,0.5526666666666668,0.2284,0.2672,-0.0276,0.45,0.12373333333333335,0.19813333333333333,-0.02,-0.012,0.26,0.3794666666666667,0.11026666666666667
9.64,0.554,0.23853333333333335,0.25466666666666665,-0.030266666666666667,0.45,0.1304,0.21413333333333331,-0.02,-0.014666666666666665,0.26106666666666667,0.4061333333333333,0.11159999999999999
10.04,0.5497333333333334,0.2517333333333333,0.2312,-0.0316,0.44853333333333334,0.13693333333333332,0.23013333333333336,-0.02,-0.018266666666666664,0.2624,0.4277333333333333,0.11293333333333334
10.44,0.5406666666666667,0.2637333333333333,0.19559999999999997,-0.034,0.4445333333333333,0.14186666666666664,0.24613333333333334,-0.02,-0.025333333333333333,0.2637333333333334,0.43906666666666666,0.11426666666666667
10.84,0.5304,0.2757333333333334,0.15093333333333334,-0.035866666666666665,0.4401333333333333,0.14586666666666667,0.26106666666666667,-0.02,-0.03,0.26506666666666673,0.44,0.1156
11.24,0.5197333333333333,0.28773333333333334,0.11093333333333331,-0.035866666666666665,0.4348,0.14986666666666668,0.26680000000000004,-0.019200000000000002,-0.03133333333333333,0.26680000000000004,0.44,0.11693333333333333
11.64,0.5090666666666667,0.296,0.07226666666666666,-0.03426666666666667,0.42946666666666666,0.15386666666666665,0.26813333333333333,-0.017866666666666666,-0.03266666666666666,0.2574666666666667,0.43933333333333335,0.11826666666666666
12.04,0.4993333333333333,0.29733333333333334,0.034800000000000005,-0.024666666666666667,0.4241333333333333,0.15626666666666666,0.2694666666666667,-0.016533333333333334,-0.033999999999999996,0.2358666666666667,0.43333333333333335,0.11893333333333334
12.44,0.4899999999999999,0.29333333333333333,0.009333333333333332,-0.010666666666666666,0.41879999999999995,0.15253333333333333,0.2696,-0.015200000000000002,-0.035333333333333335,0.208,0.4209333333333333,0.118
12.84,0.48066666666666663,0.2830666666666667,-0.0037333333333333337,0.002666666666666667,0.41359999999999997,0.14853333333333335,0.25479999999999997,-0.013466666666666667,-0.03666666666666667,0.17866666666666667,0.4036,0.11626666666666667
13.24,0.44626666666666664,0.27666666666666667,-0.010933333333333333,0.014,0.41159999999999997,0.1452,0.22746666666666665,-0.008533333333333334,-0.038,0.14933333333333332,0.3857333333333333,0.11253333333333333
