time,median_arousal,median_valence
2.0,0.022466666666666666,0.10513333333333333
2.44,0.036199999999999996,0.13
2.84,0.05053333333333333,0.16253333333333334
3.24,0.06633333333333333,0.19393333333333335
3.64,0.08233333333333333,0.22286666666666666
4.04,0.09753333333333333,0.24593333333333336
4.44,0.11213333333333333,0.26153333333333334
4.84,0.12986666666666669,0.2674666666666667
5.24,0.15206666666666668,0.28786666666666666
5.64,0.16773333333333335,0.31033333333333335
6.04,0.17826666666666668,0.31766666666666665
6.44,0.18853333333333333,0.3262666666666667
6.84,0.1958,0.33440000000000003
7.24,0.201,0.3396666666666667
7.64,0.20246666666666668,0.34473333333333334
8.04,0.20033333333333334,0.3492
8.44,0.19113333333333332,0.3376
8.88,0.17746666666666666,0.3204666666666667
9.28,0.15960000000000002,0.29846666666666666
9.68,0.13793333333333332,0.2818
10.08,0.12966666666666665,0.2687333333333333
10.48,0.12226666666666666,0.2581333333333333
10.88,0.11626666666666667,0.25133333333333335
11.28,0.11353333333333332,0.2522666666666667
11.68,0.11686666666666667,0.258
12.08,0.12113333333333332,0.26406666666666667
12.48,0.12573333333333334,0.263
12.88,0.13093333333333335,0.26226666666666665
13.28,0.136,0.2714
13.68,0.1398,0.3012666666666667
14.08,0.1432,0.32853333333333334
14.48,0.14559999999999998,0.3358
14.88,0.14679999999999999,0.35319999999999996
15.28,0.14766666666666667,0.35853333333333326
15.68,0.15346666666666667,0.35073333333333334
16.08,0.15066666666666667,0.35433333333333333
16.48,0.1526,0.35286666666666666
16.88,0.15213333333333334,0.34146666666666664
17.28,0.14279999999999998,0.33113333333333334
17.68,0.13740000000000002,0.3234
18.08,0.0988,0.31553333333333333
18.48,0.054933333333333334,0.30900000000000005
18.88,0.009933333333333325,0.2988666666666667
19.28,-0.014066666666666672,0.2952666666666667
19.68,-0.01773333333333333,0.3082666666666667
20.08,-0.010400000000000006,0.3244666666666667
20.48,0.004266666666666655,0.33786666666666665
20.88,0.025733333333333337,0.3502666666666666
21.28,0.056466666666666665,0.3616
21.68,0.09406666666666666,0.37466666666666665
22.08,0.15293333333333334,0.38826666666666665
22.48,0.17453333333333332,0.38426666666666665
22.88,0.17666666666666667,0.37173333333333336
23.28,0.18,0.3602666666666667
23.68,0.18186666666666668,0.3506666666666667
24.08,0.17906666666666668,0.3419333333333333
24.48,0.17346666666666666,0.3291333333333333
24.88,0.1714,0.3132
25.28,0.17046666666666666,0.29819999999999997
25.68,0.17086666666666664,0.2839333333333333
26.08,0.17293333333333333,0.26959999999999995
26.48,0.17373333333333332,0.26713333333333333
26.88,0.17686666666666667,0.27340000000000003
27.28,0.18220000000000003,0.2868
27.68,0.1782,0.305
28.08,0.17026666666666668,0.31433333333333335
28.48,0.1565333333333333,0.32166666666666666
28.88,0.12913333333333332,0.32553333333333334
29.28,0.10353333333333334,0.32686666666666664
29.68,0.08499999999999999,0.32539999999999997
30.08,0.075,0.32080000000000003
30.48,0.06839999999999999,0.3154666666666667
30.88,0.06333333333333334,0.31346666666666667
31.28,0.04646666666666667,0.31633333333333336
31.68,0.014733333333333334,0.3179333333333334
32.08,-0.0324,0.3192666666666667
32.48,-0.0558,0.3206
32.88,-0.07646666666666667,0.3210666666666667
33.28,-0.096,0.31579999999999997
33.68,-0.10673333333333335,0.30993333333333334
34.08,-0.11399999999999999,0.3052666666666667
34.48,-0.118,0.30066666666666664
34.88,-0.12166666666666667,0.29513333333333336
35.28,-0.1288,0.28713333333333335
35.68,-0.1422,0.27626666666666666
36.08,-0.15366666666666667,0.2663333333333333
36.48,-0.15273333333333333,0.2604
36.88,-0.14366666666666666,0.2521333333333334
37.28,-0.12906666666666666,0.24953333333333333
37.68,-0.10353333333333334,0.24806666666666666
38.08,-0.03473333333333333,0.2534666666666666
38.48,0.04286666666666667,0.26
38.88,0.0878,0.2702
39.28,0.1142,0.27626666666666666
39.68,0.1484,0.27859999999999996
40.08,0.183,0.28026666666666666
40.48,0.21253333333333332,0.27666666666666667
40.88,0.21939999999999998,0.26833333333333337
41.28,0.20373333333333335,0.26193333333333335
41.68,0.16113333333333335,0.25579999999999997
42.08,0.09506666666666666,0.24913333333333335
42.48,0.03873333333333334,0.24246666666666666
42.88,0.0016000000000000007,0.23246666666666665
43.28,-0.026533333333333325,0.22333333333333333
43.68,-0.049533333333333346,0.21773333333333333
44.08,-0.08053333333333332,0.2119333333333333
44.48,-0.1512,0.20186666666666664
44.88,-0.21233333333333332,0.19033333333333333
45.28,-0.2720666666666667,0.18233333333333335
45.68,-0.3221333333333333,0.17386666666666667
46.08,-0.34006666666666663,0.1652
46.48,-0.3107333333333333,0.16446666666666665
46.88,-0.25993333333333335,0.1862
47.28,-0.2056,0.2134
47.68,-0.15039999999999998,0.24573333333333336
48.08,-0.09246666666666666,0.27993333333333337
48.48,-0.06706666666666668,0.31520000000000004
48.88,-0.04846666666666667,0.3496
49.28,-0.036,0.37173333333333336
49.68,-0.03553333333333333,0.3814666666666667
50.08,-0.04406666666666666,0.3824
50.48,-0.05413333333333333,0.3741333333333333
50.88,-0.056999999999999995,0.36246666666666666
51.28,-0.049666666666666665,0.34913333333333335
51.68,-0.03633333333333334,0.3358
52.08,-0.028999999999999995,0.32420000000000004
52.48,-0.03293333333333334,0.311
52.88,-0.040466666666666665,0.2927333333333334
53.28,-0.05386666666666666,0.2806
53.68,-0.07193333333333335,0.2735333333333333
54.08,-0.07953333333333332,0.27126666666666666
54.48,-0.0772,0.2662
54.88,-0.0688,0.25533333333333336
55.32,-0.04266666666666666,0.24546666666666667
55.72,-0.006466666666666666,0.23513333333333333
56.12,0.034133333333333335,0.22260000000000002
56.52,0.08266666666666667,0.2076666666666667
56.92,0.12953333333333333,0.19613333333333333
57.32,0.13986666666666667,0.18953333333333333
57.76,0.1484,0.18313333333333334
58.16,0.1586,0.17713333333333336
58.56,0.1743333333333333,0.17046666666666666
58.96,0.1864,0.16393333333333332
59.36,0.1944,0.15913333333333335
59.76,0.20106666666666667,0.1558
60.16,0.2058666666666667,0.15266666666666667
60.6,0.20966666666666667,0.14933333333333335
61.0,0.21366666666666667,0.14606666666666668
61.4,0.21666666666666667,0.1446
61.8,0.21800000000000003,0.14766666666666667
62.2,0.21833333333333332,0.1542
62.6,0.21600000000000003,0.1644
63.0,0.2122,0.17606666666666668
63.4,0.20820000000000002,0.1884
63.8,0.20366666666666663,0.20106666666666664
64.2,0.2001333333333333,0.2134666666666667
64.6,0.20166666666666666,0.22473333333333334
65.0,0.20446666666666669,0.23433333333333334
65.4,0.2098,0.24280000000000002
65.8,0.21366666666666667,0.2541333333333333
66.2,0.21546666666666664,0.26466666666666666
66.6,0.21540000000000004,0.27326666666666666
67.0,0.21613333333333337,0.2806
67.4,0.2174,0.28680000000000005
67.8,0.21739999999999998,0.29133333333333333
68.2,0.21413333333333334,0.2922666666666667
68.6,0.18819999999999998,0.289
69.0,0.1304,0.28126666666666666
69.4,0.11413333333333331,0.27180000000000004
71.12,0.09040000000000001,0.25973333333333337
71.52,0.0698,0.24993333333333334
71.92,0.0492,0.24506666666666665
72.32,0.022133333333333338,0.2436666666666667
72.72,-0.0004666666666666673,0.24300000000000002
73.12,-0.018733333333333334,0.24233333333333335
73.52,-0.030666666666666665,0.2401333333333333
73.92,-0.022866666666666664,0.23933333333333334
74.32,0.02733333333333333,0.22713333333333335
74.72,0.031733333333333336,0.2068666666666667
75.12,0.016733333333333336,0.1802
75.52,-0.035533333333333326,0.153
75.92,-0.11906666666666665,0.12566666666666668
76.32,-0.18786666666666668,0.09833333333333334
76.72,-0.1956,0.0932
77.12,-0.20273333333333335,0.09126666666666666
77.52,-0.20126666666666665,0.09033333333333333
77.92,-0.19453333333333334,0.08966666666666667
78.32,-0.18653333333333333,0.08946666666666667
78.72,-0.17346666666666666,0.0914
79.12,-0.12060000000000001,0.09526666666666667
79.52,-0.04073333333333333,0.09953333333333333
79.92,0.029133333333333337,0.10406666666666667
80.32,0.06053333333333334,0.10806666666666667
80.72,0.06833333333333333,0.11206666666666666
81.12,0.04240000000000001,0.11573333333333333
81.52,-0.01853333333333333,0.11780000000000002
81.92,-0.04633333333333334,0.11733333333333333
82.32,-0.09159999999999999,0.11466666666666667
82.72,-0.13893333333333335,0.11066666666666666
83.12,-0.15100000000000002,0.10666666666666666
83.52,-0.16373333333333334,0.10033333333333333
83.92,-0.17773333333333335,0.093
84.32,-0.1907333333333333,0.08633333333333333
84.72,-0.20299999999999999,0.08033333333333333
85.12,-0.21426666666666666,0.07473333333333333
85.52,-0.22499999999999998,0.07086666666666665
85.92,-0.2352,0.0666
86.32,-0.23546666666666669,0.059333333333333335
86.72,-0.22486666666666666,0.05026666666666666
87.12,-0.20373333333333332,0.0396
87.52,-0.17613333333333336,0.029866666666666666
87.92,-0.1454,0.02286666666666666
88.32,-0.11213333333333333,0.0162
88.72,-0.06986666666666666,0.01
89.12,-0.02453333333333333,0.005533333333333333
89.52,0.019199999999999995,0.006200000000000002
89.92,0.0692,0.010266666666666667
90.32,0.11699999999999999,0.014666666666666668
90.72,0.13733333333333336,0.017
91.12,0.15146666666666667,0.01766666666666667
91.52,0.15873333333333334,0.018333333333333333
91.92,0.15366666666666667,0.019000000000000003
92.32,0.14246666666666666,0.019733333333333335
92.72,0.11513333333333334,0.022000000000000002
93.12,0.09720000000000001,0.024666666666666667
93.52,0.0768,0.027333333333333334
93.96,0.04926666666666667,0.030000000000000002
94.36,0.007133333333333332,0.03266666666666667
94.76,-0.032400000000000005,0.03553333333333333
95.16,-0.0572,0.038933333333333334
95.6,-0.08493333333333333,0.04240000000000001
96.0,-0.11413333333333334,0.045
96.4,-0.14733333333333332,0.047200000000000006
96.8,-0.17993333333333333,0.04666666666666666
97.2,-0.20426666666666665,0.046
97.6,-0.21980000000000002,0.04533333333333334
98.0,-0.2180666666666667,0.04413333333333334
98.4,-0.18413333333333332,0.04186666666666667
98.8,-0.1488,0.03846666666666667
99.2,-0.1114,0.03853333333333333
99.6,-0.07333333333333335,0.03966666666666667
100.0,-0.04560000000000001,0.04
100.4,-0.04633333333333334,0.039733333333333336
100.84,-0.05499999999999999,0.039066666666666666
101.24,-0.06526666666666667,0.038400000000000004
101.64,-0.07680000000000001,0.037733333333333334
102.04,-0.09253333333333334,0.03646666666666667
102.44,-0.11206666666666666,0.0374
102.84,-0.1328,0.0412
103.24,-0.14593333333333333,0.04466666666666666
103.68,-0.157,0.04593333333333333
104.08,-0.167,0.04533333333333333
104.48,-0.177,0.04446666666666667
104.88,-0.1884666666666667,0.043133333333333336
105.28,-0.20046666666666665,0.04153333333333333
105.68,-0.21106666666666665,0.037066666666666664
106.08,-0.2156,0.0302
106.88,-0.21853333333333336,0.024333333333333335
107.28,-0.21986666666666665,0.02093333333333333
107.68,-0.22113333333333332,0.018266666666666667
108.08,-0.21439999999999998,0.016133333333333333
108.48,-0.1925333333333333,0.014133333333333335
108.88,-0.16713333333333333,0.012466666666666668
109.28,-0.1372,0.0126
109.68,-0.10486666666666665,0.004333333333333333
110.08,-0.06979999999999999,-0.008266666666666669
110.48,-0.03013333333333333,-0.024000000000000004
110.88,0.017133333333333334,-0.04066666666666667
111.28,0.06033333333333332,-0.05733333333333333
111.68,0.0996,-0.074
112.12,0.1334,-0.09140000000000001
112.52,0.13946666666666666,-0.11033333333333335
112.92,0.14326666666666665,-0.12053333333333335
113.32,0.14806666666666668,-0.12473333333333333
113.72,0.157,-0.12680000000000002
114.12,0.16486666666666666,-0.1282
114.52,0.17086666666666667,-0.12760000000000002
114.92,0.17513333333333334,-0.124
115.32,0.17833333333333334,-0.1126
115.72,0.18020000000000003,-0.09573333333333334
116.12,0.18133333333333335,-0.077
116.52,0.1812666666666667,-0.05613333333333334
116.92,0.17886666666666667,-0.034333333333333334
117.32,0.1744666666666667,-0.00993333333333333
117.72,0.14453333333333335,-0.0034666666666666665
118.12,0.12933333333333336,-0.0046
118.52,0.12893333333333334,-0.0158
118.92,0.10393333333333334,-0.03046666666666667
119.32,0.05026666666666667,-0.04513333333333334
119.72,-0.01273333333333333,-0.0456
120.12,-0.07953333333333334,-0.047200000000000006
120.52,-0.132,-0.04893333333333334
120.92,-0.15886666666666668,-0.0508
121.32,-0.188,-0.05260000000000001
121.72,-0.21666666666666667,-0.05266666666666667
122.12,-0.2468,-0.052
122.52,-0.27693333333333336,-0.050666666666666665
122.92,-0.2988,-0.04933333333333334
123.32,-0.31266666666666665,-0.04753333333333334
123.72,-0.29393333333333327,-0.04593333333333334
124.12,-0.2784,-0.04353333333333333
124.56,-0.2693333333333333,-0.0264
124.96,-0.2649333333333333,-0.009133333333333334
125.36,-0.2618,0.00866666666666667
125.76,-0.27613333333333334,0.0196
126.16,-0.2999333333333334,0.019066666666666666
126.56,-0.3252666666666667,0.0196
126.96,-0.34840000000000004,0.020266666666666662
127.36,-0.36306666666666665,0.02093333333333333
127.76,-0.3728666666666667,0.0216
128.16,-0.38006666666666666,0.022466666666666666
128.56,-0.38406666666666667,0.024200000000000003
128.96,-0.38180000000000003,0.026066666666666665
129.36,-0.36073333333333335,0.027266666666666668
129.76,-0.32206666666666667,0.032600000000000004
130.16,-0.2734,0.04126666666666667
130.56,-0.20693333333333333,0.061733333333333335
130.96,-0.13113333333333332,0.09286666666666668
131.36,-0.053066666666666665,0.13213333333333332
131.76,0.022533333333333336,0.1774
132.16,0.08926666666666666,0.21253333333333332
132.56,0.1076,0.246
132.96,0.122,0.28959999999999997
133.36,0.13193333333333335,0.3408666666666667
133.76,0.17986666666666667,0.3692
134.16,0.20746666666666663,0.37493333333333334
134.56,0.2192,0.3704
134.96,0.22313333333333335,0.36313333333333336
135.36,0.22853333333333337,0.3561333333333333
135.76,0.2378,0.3484
136.16,0.24873333333333336,0.3394666666666667
136.56,0.26006666666666667,0.33026666666666665
136.96,0.25839999999999996,0.3254666666666667
137.36,0.2562,0.331
137.76,0.2552,0.33640000000000003
138.16,0.24946666666666667,0.33926666666666666
138.56,0.24346666666666666,0.3389333333333333
138.96,0.23813333333333334,0.33826666666666666
139.36,0.24353333333333332,0.3390666666666667
139.76,0.2554666666666667,0.33973333333333333
140.16,0.25893333333333335,0.34040000000000004
140.56,0.2528,0.35126666666666667
140.96,0.25146666666666667,0.36706666666666665
141.36,0.24980000000000002,0.38326666666666664
141.76,0.24626666666666666,0.3997333333333333
142.16,0.2432,0.4135333333333333
142.56,0.24253333333333332,0.41486666666666666
142.96,0.22806666666666667,0.40513333333333335
143.36,0.21346666666666664,0.38713333333333333
143.76,0.20813333333333334,0.37120000000000003
144.16,0.20633333333333334,0.3560666666666667
144.56,0.20433333333333334,0.3402666666666667
144.96,0.20313333333333333,0.3200666666666666
145.36,0.20086666666666664,0.30113333333333336
145.76,0.1982,0.2846
146.16,0.211,0.2733333333333333
146.56,0.2242,0.2748
146.96,0.236,0.281
147.36,0.2472666666666667,0.2919333333333334
147.76,0.25926666666666665,0.3064
148.2,0.2693333333333333,0.3242666666666667
148.6,0.2660666666666667,0.3398
149.0,0.25473333333333337,0.35306666666666664
149.4,0.24380000000000002,0.35753333333333337
149.8,0.23433333333333334,0.3542
150.2,0.2286,0.3436666666666667
150.6,0.22293333333333334,0.3323333333333333
151.0,0.20739999999999997,0.32093333333333335
151.4,0.1828,0.3110666666666667
151.8,0.16646666666666668,0.3032666666666667
152.2,0.15666666666666668,0.2972
152.6,0.14846666666666664,0.28353333333333336
153.0,0.14026666666666668,0.2660666666666667
153.4,0.13653333333333334,0.24506666666666668
153.8,0.14726666666666666,0.23213333333333333
154.2,0.17073333333333335,0.22626666666666667
154.6,0.19326666666666667,0.2260666666666667
155.0,0.1962,0.2316666666666667
155.4,0.19073333333333334,0.24020000000000002
155.8,0.17313333333333336,0.25366666666666665
156.2,0.15233333333333332,0.271
156.6,0.13426666666666667,0.28646666666666665
157.0,0.11673333333333333,0.2835333333333333
157.4,0.10020000000000001,0.2714
157.84,0.08453333333333334,0.2442
158.24,0.07406666666666667,0.21533333333333332
158.64,0.06806666666666666,0.1932
159.04,0.06726666666666667,0.19019999999999998
159.48,0.06386666666666667,0.1936
159.88,0.0548,0.19166666666666665
160.28,0.0402,0.1723333333333333
160.68,0.02066666666666667,0.14913333333333334
161.08,-0.002333333333333333,0.12546666666666667
161.48,-0.05593333333333332,0.10213333333333333
161.88,-0.13346666666666668,0.0794
162.28,-0.21359999999999998,0.05906666666666666
162.68,-0.2935333333333333,0.04466666666666666
