time,median_arousal,median_valence
2.0,0.012333333333333332,0.06906666666666667
2.4,0.013266666666666666,0.07306666666666667
2.8,-0.0003333333333333322,0.07466666666666667
3.2,-0.0232,0.06426666666666667
3.6,-0.0534,0.04113333333333334
4.0,-0.08266666666666667,0.027
7.68,-0.10373333333333333,0.016666666666666666
8.08,-0.11553333333333335,0.008066666666666666
8.48,-0.12913333333333335,-0.0008666666666666671
8.88,-0.14626666666666668,-0.008533333333333334
9.28,-0.1694,-0.015066666666666666
9.68,-0.19080000000000003,-0.019799999999999998
10.08,-0.19633333333333333,-0.023600000000000003
10.48,-0.19806666666666667,-0.0262
10.88,-0.19126666666666667,-0.027066666666666666
11.28,-0.18106666666666668,-0.027333333333333334
11.68,-0.16526666666666667,-0.027133333333333336
12.08,-0.14913333333333334,-0.026799999999999997
12.48,-0.14033333333333334,-0.027466666666666667
12.88,-0.14326666666666668,-0.032400000000000005
13.28,-0.15133333333333332,-0.04033333333333333
13.68,-0.16173333333333334,-0.04866666666666667
14.08,-0.17866666666666667,-0.05273333333333334
14.48,-0.20026666666666668,-0.05653333333333334
14.88,-0.22286666666666666,-0.059533333333333334
15.28,-0.23633333333333334,-0.060533333333333335
15.68,-0.2428,-0.05953333333333334
16.08,-0.24886666666666668,-0.05673333333333334
16.48,-0.25533333333333336,-0.0534
16.88,-0.2636,-0.050133333333333335
17.28,-0.2702,-0.0476
17.68,-0.2666,-0.04493333333333333
18.08,-0.25933333333333336,-0.04006666666666667
18.48,-0.24666666666666667,-0.035199999999999995
18.88,-0.22619999999999998,-0.0348
19.28,-0.20806666666666668,-0.03866666666666667
19.68,-0.19173333333333337,-0.042666666666666665
20.08,-0.1746,-0.04633333333333333
20.48,-0.1654,-0.04886666666666667
20.88,-0.16173333333333334,-0.05020000000000001
21.28,-0.1612,-0.0512
21.68,-0.16,-0.051866666666666665
22.08,-0.1488,-0.05213333333333334
22.48,-0.12639999999999998,-0.05173333333333334
22.88,-0.09573333333333334,-0.045799999999999993
23.28,-0.05733333333333333,-0.03726666666666667
23.68,-0.019999999999999997,-0.028466666666666664
24.08,0.012333333333333342,-0.02
24.48,0.02946666666666666,-0.0124
24.88,0.03920000000000001,0.00013333333333333253
25.28,0.04166666666666667,0.010933333333333333
25.68,0.0404,0.01713333333333333
26.08,0.0352,0.019533333333333333
26.48,0.028466666666666664,0.0196
26.88,0.020533333333333334,0.0186
27.28,-0.007266666666666666,0.015933333333333334
27.68,-0.04686666666666667,0.011466666666666668
28.08,-0.09406666666666666,0.007266666666666667
28.48,-0.14426666666666665,0.0017999999999999997
28.88,-0.18739999999999998,-0.004600000000000001
29.28,-0.21793333333333334,-0.012466666666666666
29.68,-0.23006666666666664,-0.015466666666666667
30.08,-0.21200000000000002,-0.01993333333333333
30.48,-0.18293333333333334,-0.025466666666666665
30.88,-0.15460000000000002,-0.032933333333333335
31.28,-0.13066666666666665,-0.04226666666666667
31.68,-0.1078,-0.039200000000000006
32.08,-0.09186666666666667,-0.034666666666666665
32.48,-0.07793333333333333,-0.03146666666666667
32.88,-0.0804,-0.031133333333333332
33.28,-0.0922,-0.03306666666666667
33.68,-0.10866666666666666,-0.03266666666666666
34.08,-0.13386666666666666,-0.027133333333333336
40.04,-0.1642,-0.02606666666666667
40.44,-0.18486666666666668,-0.0274
40.84,-0.20173333333333332,-0.031933333333333334
41.24,-0.2118,-0.03586666666666667
41.64,-0.2132,-0.035666666666666666
42.04,-0.2122,-0.036333333333333336
42.44,-0.21386666666666665,-0.0376
42.84,-0.21753333333333333,-0.040933333333333335
43.24,-0.23126666666666665,-0.044800000000000006
43.64,-0.2512,-0.041999999999999996
44.04,-0.2732,-0.041600000000000005
44.44,-0.28759999999999997,-0.05026666666666667
44.84,-0.29973333333333335,-0.059333333333333335
45.24,-0.30579999999999996,-0.06806666666666666
45.64,-0.3074,-0.07500000000000001
46.04,-0.29833333333333334,-0.08186666666666667
46.44,-0.27813333333333334,-0.08919999999999999
46.84,-0.2588666666666667,-0.09553333333333335
