time,median_arousal,median_valence
2.0,0.03286666666666667,0.24546666666666667
2.4,0.052466666666666675,0.2674666666666667
2.8,0.07239999999999999,0.2975333333333333
3.2,0.09186666666666668,0.32366666666666666
3.6,0.10853333333333334,0.3038666666666667
4.0,0.1226,0.2838666666666667
4.4,0.1292,0.2708
4.8,0.12786666666666668,0.26033333333333336
5.2,0.1298,0.25106666666666666
5.68,0.13406666666666667,0.23600000000000002
6.12,0.1376,0.22726666666666667
6.56,0.14413333333333334,0.22233333333333333
6.96,0.15133333333333332,0.22293333333333334
7.4,0.15833333333333333,0.2190666666666667
7.8,0.16086666666666666,0.21359999999999996
8.2,0.16193333333333335,0.1956
8.6,0.163,0.16806666666666667
9.0,0.16373333333333334,0.15573333333333333
9.4,0.16546666666666665,0.16453333333333334
9.8,0.1694,0.19213333333333332
10.2,0.17326666666666668,0.23126666666666668
10.72,0.1754,0.25553333333333333
11.12,0.17473333333333332,0.2752666666666667
11.52,0.16966666666666666,0.2914
11.92,0.16266666666666668,0.31599999999999995
12.32,0.15233333333333332,0.33426666666666666
12.72,0.14966666666666667,0.3446
13.12,0.15106666666666665,0.3303333333333333
13.52,0.15,0.3054
13.96,0.14900000000000002,0.2733333333333333
14.36,0.14833333333333332,0.2507333333333333
14.76,0.14786666666666665,0.22820000000000001
15.16,0.14786666666666667,0.20593333333333333
15.56,0.1476,0.18753333333333333
15.96,0.14553333333333335,0.1736666666666667
16.36,0.14186666666666667,0.1616
16.76,0.1398,0.1522
17.16,0.13713333333333333,0.14673333333333333
17.56,0.13446666666666665,0.1432
17.96,0.13373333333333334,0.14939999999999998
18.36,0.13846666666666668,0.1665333333333333
18.76,0.14479999999999998,0.18626666666666666
19.16,0.15186666666666665,0.19906666666666667
19.56,0.15266666666666667,0.2138
19.96,0.15333333333333332,0.23133333333333336
20.36,0.15273333333333333,0.24980000000000002
20.76,0.1466,0.2607333333333333
21.16,0.14026666666666668,0.25866666666666666
21.56,0.1336,0.24926666666666666
21.96,0.1264,0.23493333333333333
22.36,0.11746666666666666,0.2152666666666667
22.76,0.1046,0.196
23.16,0.09013333333333334,0.17613333333333334
23.56,0.08973333333333335,0.16620000000000001
23.96,0.07233333333333333,0.17053333333333334
24.36,0.05826666666666667,0.17660000000000003
24.76,0.06153333333333334,0.18413333333333334
