time,median_arousal,median_valence
2.0,-0.02093333333333333,0.0071333333333333335
2.4,-0.0382,0.014333333333333335
2.8,-0.06313333333333333,0.01746666666666667
3.2,-0.08513333333333334,0.01813333333333333
3.6,-0.10713333333333336,0.019266666666666668
4.0,-0.122,0.025933333333333333
4.4,-0.12440000000000001,0.039
4.8,-0.12146666666666667,0.05273333333333333
5.2,-0.1124,0.06726666666666667
5.6,-0.09746666666666667,0.0738
6.04,-0.0794,0.07980000000000001
6.44,-0.06040000000000001,0.08580000000000002
6.84,-0.03686666666666667,0.09073333333333333
8.08,-0.016733333333333333,0.09226666666666669
8.48,-0.005866666666666662,0.09246666666666667
8.88,0.0010666666666666672,0.09213333333333333
9.28,0.018000000000000002,0.093
9.68,0.054,0.09493333333333333
10.08,0.08086666666666667,0.09286666666666668
10.48,0.09066666666666667,0.089
10.88,0.09366666666666666,0.08426666666666666
11.28,0.08313333333333334,0.07833333333333334
11.68,0.061266666666666664,0.07233333333333333
12.08,0.035466666666666674,0.06559999999999999
12.48,0.010999999999999996,0.059
12.88,0.010733333333333338,0.05433333333333334
13.28,0.013866666666666659,0.05153333333333334
13.68,0.011333333333333334,0.050666666666666665
14.08,0.00046666666666666384,0.053533333333333336
14.48,-0.012466666666666668,0.05753333333333333
14.88,-0.026799999999999997,0.06246666666666667
15.28,-0.04206666666666667,0.061266666666666664
15.72,-0.057533333333333325,0.0536
16.12,-0.06620000000000001,0.04666666666666667
16.52,-0.06846666666666666,0.041800000000000004
16.92,-0.06346666666666667,0.042266666666666675
17.32,-0.05380000000000001,0.04326666666666667
17.72,-0.04486666666666668,0.05053333333333333
18.12,-0.038133333333333325,0.0628
18.52,-0.023933333333333334,0.07546666666666667
18.96,-0.005066666666666671,0.088
19.36,0.005600000000000001,0.09733333333333333
19.76,0.033666666666666664,0.10486666666666666
20.2,0.05093333333333333,0.11226666666666667
20.6,0.03913333333333333,0.11800000000000001
21.0,0.013,0.12000000000000001
21.4,-0.022133333333333335,0.11933333333333335
21.8,-0.06966666666666665,0.11893333333333334
22.2,-0.11113333333333335,0.11893333333333334
22.6,-0.1474,0.11893333333333334
23.0,-0.18353333333333335,0.11893333333333334
23.4,-0.2232,0.11606666666666667
23.8,-0.2591333333333333,0.10213333333333335
24.2,-0.2874,0.08406666666666668
24.6,-0.3014,0.06440000000000001
25.0,-0.3021333333333333,0.044533333333333334
25.4,-0.273,0.030199999999999998
25.8,-0.22326666666666667,0.030400000000000003
26.2,-0.16406666666666667,0.0304
26.6,-0.09573333333333332,0.02973333333333333
27.0,-0.02726666666666666,0.02866666666666667
27.4,0.03960000000000001,0.01493333333333333
27.8,0.08253333333333335,6.666666666666626e-05
28.2,0.10586666666666666,-0.0102
28.64,0.08933333333333333,-0.012600000000000002
29.04,0.0558,0.00026666666666666635
29.44,0.016133333333333333,0.015466666666666667
29.84,-0.027466666666666667,0.03026666666666667
30.24,-0.06806666666666668,0.04440000000000001
30.64,-0.1052,0.05840000000000001
31.52,-0.13406666666666667,0.06753333333333333
31.92,-0.1526,0.08080000000000001
32.32,-0.15333333333333332,0.09793333333333333
32.72,-0.13553333333333337,0.1186
33.12,-0.1044,0.13786666666666667
33.52,-0.0726,0.14326666666666665
33.92,-0.04680000000000001,0.13453333333333334
34.32,-0.03013333333333333,0.12006666666666665
34.72,-0.03833333333333333,0.10386666666666666
35.12,-0.07386666666666666,0.0946
35.52,-0.10973333333333332,0.09293333333333334
35.92,-0.14186666666666664,0.0906
36.32,-0.17293333333333333,0.08873333333333333
36.72,-0.19686666666666663,0.0872
37.12,-0.2147333333333333,0.0864
37.52,-0.21866666666666668,0.08633333333333333
37.92,-0.2088,0.0862
38.32,-0.21026666666666666,0.08680000000000002
38.72,-0.22026666666666667,0.08813333333333333
39.12,-0.22993333333333335,0.08946666666666667
39.52,-0.24926666666666664,0.09013333333333333
39.92,-0.2816,0.09040000000000001
40.32,-0.31826666666666664,0.09173333333333335
40.72,-0.35686666666666667,0.09186666666666667
41.16,-0.38180000000000003,0.08666666666666667
41.56,-0.39459999999999995,0.07826666666666666
41.96,-0.4000666666666667,0.07833333333333334
42.36,-0.38866666666666666,0.09620000000000001
42.76,-0.3440666666666667,0.12013333333333334
43.16,-0.25633333333333336,0.1456
43.56,-0.16093333333333334,0.178
43.96,-0.06366666666666666,0.21339999999999998
44.36,0.007466666666666668,0.25020000000000003
44.76,0.058866666666666664,0.2882
45.16,0.08886666666666668,0.31793333333333335
45.56,0.11153333333333335,0.3307333333333333
45.96,0.1402,0.3373333333333333
46.36,0.15026666666666666,0.3404666666666667
46.76,0.15926666666666667,0.34173333333333333
47.16,0.16373333333333334,0.3406666666666667
47.56,0.15913333333333335,0.3349333333333333
47.96,0.14933333333333332,0.32386666666666664
48.36,0.12813333333333332,0.30666666666666664
48.76,0.09040000000000001,0.2866
49.16,0.06273333333333334,0.2650666666666667
49.56,0.017999999999999995,0.23893333333333333
49.96,-0.03280000000000001,0.20533333333333334
50.36,-0.082,0.18386666666666665
50.76,-0.124,0.16213333333333335
51.16,-0.15946666666666667,0.13866666666666666
51.56,-0.182,0.11753333333333332
51.96,-0.18613333333333332,0.09559999999999999
52.36,-0.1837333333333333,0.0722
52.76,-0.17986666666666667,0.05360000000000001
53.16,-0.18446666666666667,0.039466666666666664
53.56,-0.1952666666666667,0.02606666666666667
53.96,-0.218,0.016933333333333335
54.36,-0.24386666666666668,0.010533333333333334
54.76,-0.26913333333333334,0.005666666666666667
55.16,-0.27693333333333336,0.0078000000000000005
55.56,-0.26006666666666667,0.014333333333333335
55.96,-0.23146666666666668,0.021866666666666666
56.36,-0.2002,0.033
56.76,-0.21313333333333334,0.04873333333333334
57.16,-0.22139999999999999,0.07053333333333334
57.56,-0.2268,0.09246666666666667
57.96,-0.2318,0.11093333333333334
58.36,-0.23186666666666667,0.125
58.76,-0.2158,0.12433333333333332
59.16,-0.20226666666666668,0.11126666666666667
59.56,-0.18566666666666667,0.11033333333333334
59.96,-0.16340000000000002,0.1094
60.36,-0.1218,0.10613333333333334
60.76,-0.08033333333333333,0.10306666666666667
61.16,-0.0378,0.10153333333333334
61.56,0.007333333333333332,0.10700000000000001
61.96,0.0576,0.128
62.36,0.09340000000000001,0.15133333333333332
62.76,0.11133333333333334,0.15866666666666668
63.16,0.11633333333333332,0.14566666666666667
63.56,0.1298,0.138
63.96,0.122,0.14633333333333334
64.36,0.10826666666666668,0.15426666666666666
64.76,0.09233333333333335,0.15633333333333332
65.16,0.0772,0.15453333333333336
65.6,0.063,0.15146666666666667
66.0,0.0458,0.14793333333333333
66.4,0.024266666666666662,0.13833333333333334
66.8,0.00686666666666666,0.125
67.2,-0.000999999999999994,0.11166666666666668
67.6,-0.0027333333333333376,0.09493333333333334
68.0,0.004133333333333329,0.07613333333333334
68.4,0.012466666666666668,0.06146666666666667
68.8,0.022933333333333333,0.0576
69.2,0.039,0.05960000000000001
69.6,0.06053333333333334,0.07033333333333333
70.0,0.06266666666666666,0.08573333333333333
70.4,0.05906666666666667,0.10186666666666666
70.8,0.0606,0.11460000000000001
71.2,0.0692,0.12393333333333334
71.64,0.07733333333333334,0.13166666666666668
72.04,0.0706,0.134
72.44,0.056,0.13
72.84,0.04073333333333334,0.12093333333333332
73.24,0.03326666666666667,0.11093333333333333
73.64,0.03913333333333333,0.10160000000000002
74.04,0.04646666666666667,0.09293333333333334
74.44,0.06,0.08426666666666667
74.84,0.07980000000000001,0.0756
75.24,0.0954,0.07313333333333333
75.64,0.10586666666666666,0.08046666666666666
76.04,0.10773333333333335,0.08746666666666666
76.44,0.11146666666666667,0.0918
76.88,0.11093333333333333,0.09179999999999999
77.28,0.10933333333333332,0.0896
77.68,0.10919999999999999,0.08806666666666667
78.08,0.1086,0.08766666666666667
78.48,0.08386666666666667,0.08706666666666667
78.88,0.049133333333333334,0.085
79.28,0.013133333333333337,0.08593333333333333
80.24,-0.009533333333333331,0.09486666666666667
80.64,-0.0001999999999999988,0.12426666666666666
81.04,0.01673333333333333,0.14926666666666666
81.44,0.04626666666666667,0.18126666666666666
81.84,0.06946666666666666,0.2169333333333333
82.24,0.0798,0.24613333333333337
82.64,0.06999999999999999,0.2605333333333333
83.04,0.05393333333333333,0.27059999999999995
83.44,0.0314,0.27773333333333333
83.84,0.006999999999999999,0.2824
84.24,-0.01779999999999999,0.2831333333333333
84.64,-0.044,0.28146666666666664
85.04,-0.07360000000000001,0.28013333333333335
85.44,-0.09333333333333335,0.278
85.84,-0.1088666666666667,0.2744
86.24,-0.12526666666666667,0.26846666666666663
86.64,-0.14573333333333333,0.2624666666666667
87.04,-0.17400000000000002,0.2564666666666667
87.44,-0.2016,0.2504666666666667
87.84,-0.2252666666666667,0.24446666666666667
88.24,-0.24659999999999999,0.23913333333333334
88.64,-0.2607333333333333,0.23593333333333333
89.04,-0.27486666666666665,0.21966666666666668
89.44,-0.2898,0.2124666666666667
89.84,-0.30400000000000005,0.2124666666666667
90.24,-0.31146666666666667,0.21266666666666667
90.64,-0.32533333333333336,0.21266666666666667
91.04,-0.3378,0.21266666666666667
91.44,-0.3460666666666667,0.21266666666666667
91.84,-0.3488,0.21186666666666665
92.24,-0.34513333333333335,0.21053333333333335
92.64,-0.3407333333333334,0.20913333333333334
93.04,-0.343,0.20453333333333334
93.44,-0.34453333333333336,0.20073333333333335
93.84,-0.33753333333333335,0.19640000000000002
94.24,-0.33413333333333334,0.19086666666666668
94.64,-0.3331333333333333,0.18546666666666667
95.04,-0.33386666666666664,0.18013333333333334
95.44,-0.33313333333333334,0.17359999999999998
