time,median_arousal,median_valence
3.36,0.11486666666666667,0.23426666666666668
3.76,0.1212,0.24786666666666668
4.16,0.12660000000000002,0.26693333333333336
4.56,0.12953333333333333,0.28179999999999994
4.96,0.12973333333333334,0.2848
5.36,0.12766666666666668,0.2899333333333334
5.76,0.13806666666666667,0.31353333333333333
6.16,0.1578,0.34040000000000004
6.56,0.17633333333333334,0.39273333333333327
7.0,0.19293333333333335,0.44986666666666664
7.4,0.20579999999999998,0.5055333333333334
7.8,0.22466666666666665,0.5516666666666666
8.2,0.24966666666666668,0.585
8.6,0.25466666666666665,0.5800666666666667
9.0,0.246,0.5437333333333333
9.4,0.23813333333333336,0.5065999999999999
9.84,0.23153333333333334,0.4786
10.24,0.18086666666666668,0.4514666666666667
10.64,0.16193333333333332,0.4369333333333333
11.04,0.16113333333333335,0.4264
11.44,0.16293333333333332,0.4116666666666667
11.84,0.15886666666666668,0.3928666666666667
12.32,0.15353333333333335,0.3723333333333333
12.72,0.1539333333333333,0.35240000000000005
13.12,0.17313333333333333,0.33453333333333335
13.52,0.18193333333333334,0.3281333333333334
13.92,0.18646666666666667,0.32093333333333335
14.32,0.19013333333333335,0.3112
14.72,0.189,0.2980666666666667
15.16,0.17533333333333334,0.28486666666666666
15.56,0.16673333333333334,0.2876666666666667
15.96,0.1600666666666667,0.2896666666666667
16.36,0.14826666666666666,0.27893333333333337
16.76,0.14433333333333334,0.2726
17.16,0.16113333333333335,0.27
17.56,0.18493333333333334,0.2717333333333333
17.96,0.182,0.27613333333333334
18.36,0.1806666666666667,0.2748666666666667
18.76,0.18286666666666668,0.27046666666666663
19.16,0.18726666666666666,0.27513333333333334
19.56,0.19466666666666665,0.27893333333333337
19.96,0.2046,0.28186666666666665
20.36,0.20740000000000003,0.2905333333333333
20.8,0.19940000000000002,0.2948666666666666
21.2,0.19580000000000003,0.3122
21.6,0.20246666666666666,0.3320666666666667
22.0,0.20833333333333334,0.3477333333333333
22.4,0.2146,0.35300000000000004
22.8,0.2190666666666667,0.358
23.2,0.2224,0.356
23.6,0.2258666666666667,0.34453333333333336
24.0,0.229,0.33246666666666663
24.4,0.22093333333333331,0.32639999999999997
24.8,0.19153333333333333,0.32039999999999996
25.24,0.18093333333333333,0.3142
25.64,0.17626666666666668,0.30746666666666667
26.04,0.1710666666666667,0.30079999999999996
26.44,0.1662,0.29413333333333336
26.84,0.16493333333333332,0.28733333333333333
27.24,0.16473333333333334,0.2859333333333334
27.64,0.16466666666666668,0.28600000000000003
28.04,0.17020000000000002,0.2879333333333333
28.44,0.18053333333333332,0.29166666666666663
28.84,0.21013333333333334,0.29633333333333334
29.24,0.247,0.3020666666666667
29.64,0.2618666666666667,0.3084
30.04,0.25726666666666664,0.31486666666666663
30.44,0.251,0.3202
30.84,0.2374,0.3248
31.24,0.22039999999999998,0.3222666666666667
31.64,0.21013333333333334,0.31806666666666666
32.04,0.19566666666666666,0.3121333333333334
32.44,0.14773333333333333,0.30533333333333335
32.84,0.10226666666666667,0.3062666666666667
33.24,0.08366666666666667,0.31666666666666665
33.64,0.0698,0.31520000000000004
34.04,0.0648,0.3136
34.44,0.07,0.31933333333333336
34.84,0.1074,0.32199999999999995
35.24,0.1365333333333333,0.319
35.64,0.15766666666666668,0.31206666666666666
36.04,0.17366666666666666,0.2916
36.44,0.17980000000000002,0.2628
36.84,0.18133333333333335,0.2412
37.24,0.18133333333333335,0.2188
37.64,0.17906666666666665,0.19106666666666666
38.04,0.17526666666666665,0.17273333333333335
38.44,0.1696,0.16726666666666667
38.88,0.165,0.17093333333333335
39.32,0.16,0.18259999999999998
39.72,0.1464,0.18546666666666667
40.16,0.1372,0.16740000000000002
40.56,0.14606666666666668,0.14346666666666666
40.96,0.15713333333333335,0.12419999999999999
41.36,0.1606,0.11153333333333332
41.76,0.16253333333333334,0.09986666666666667
42.16,0.1604,0.08546666666666666
42.56,0.15853333333333336,0.0684
42.96,0.15566666666666668,0.0602
43.36,0.15106666666666668,0.05606666666666666
43.76,0.10953333333333333,0.06286666666666667
44.16,0.0872,0.07833333333333334
44.56,0.09973333333333333,0.0972
44.96,0.12086666666666665,0.1174
45.36,0.1598,0.14593333333333333
45.76,0.19253333333333333,0.1778
46.16,0.22346666666666665,0.2092
46.56,0.26539999999999997,0.22353333333333333
46.96,0.27913333333333334,0.22506666666666664
47.36,0.2613333333333333,0.23673333333333335
47.76,0.24446666666666667,0.2374
48.16,0.213,0.227
48.6,0.182,0.21193333333333333
49.0,0.18153333333333332,0.21686666666666665
49.4,0.1937333333333333,0.2212
