time,FM1 _x,FM2 _x,FM3 _x,FF1 _x,FF2 _x,FF3_x,FM1 _y,FM2 _y,FM3 _y,FF1 _y,FF2 _y,FF3_y
2.0,-0.3373333333333333,0.02,-0.056133333333333334,-0.17013333333333333,0.0204,0.014266666666666667,0.07026666666666667,0.032,-0.0014666666666666665,0.014266666666666667,-0.15080000000000002,0.0
2.4,-0.42186666666666667,0.0236,-0.08053333333333333,-0.21280000000000002,0.0041333333333333335,0.024399999999999998,0.0788,0.032,-0.005733333333333333,0.02826666666666667,-0.18666666666666668,0.00039999999999999996
2.8,-0.5177333333333333,0.028933333333333332,-0.10400000000000001,-0.25320000000000004,-0.022266666666666667,0.037733333333333334,0.08,0.032,-0.012533333333333334,0.04533333333333333,-0.23053333333333337,0.0029333333333333334
3.2,-0.5946666666666667,0.03426666666666667,-0.12666666666666668,-0.27599999999999997,-0.0436,0.05106666666666667,0.08,0.030666666666666665,-0.01626666666666667,0.06266666666666666,-0.27320000000000005,0.0056
3.6,-0.654,0.039599999999999996,-0.14920000000000003,-0.28626666666666667,-0.06506666666666668,0.06413333333333333,0.08,0.03,-0.02186666666666667,0.08,-0.31333333333333335,0.008533333333333334
4.0,-0.682,0.0452,-0.16146666666666665,-0.28853333333333336,-0.08253333333333333,0.07599999999999998,0.08,0.0364,-0.02986666666666667,0.09666666666666666,-0.33826666666666666,0.015466666666666665
4.4,-0.6714666666666667,0.050666666666666665,-0.1602666666666667,-0.28986666666666666,-0.08853333333333332,0.08666666666666667,0.08,0.04973333333333333,-0.03813333333333333,0.11266666666666665,-0.3369333333333333,0.02826666666666667
4.8,-0.6567999999999999,0.05226666666666666,-0.15173333333333333,-0.28706666666666664,-0.0912,0.09586666666666667,0.07893333333333333,0.06386666666666667,-0.04706666666666667,0.12706666666666666,-0.31906666666666667,0.0416
5.2,-0.6352,0.05026666666666667,-0.14053333333333332,-0.2812,-0.08426666666666667,0.0996,0.0776,0.07853333333333334,-0.05440000000000001,0.1348,-0.28200000000000003,0.05693333333333334
5.6,-0.5870666666666667,0.04373333333333333,-0.12506666666666666,-0.27053333333333335,-0.06986666666666667,0.0976,0.07626666666666668,0.09413333333333335,-0.05866666666666667,0.13773333333333335,-0.23173333333333332,0.07133333333333333
6.04,-0.5239999999999999,0.03706666666666667,-0.10266666666666667,-0.25586666666666663,-0.056133333333333334,0.09493333333333333,0.07493333333333334,0.1184,-0.06533333333333334,0.1390666666666667,-0.17253333333333334,0.08466666666666667
6.44,-0.4262666666666666,0.031466666666666664,-0.07866666666666668,-0.2412,-0.042133333333333335,0.09226666666666666,0.07360000000000001,0.14213333333333333,-0.07466666666666667,0.14,-0.10880000000000001,0.098
6.84,-0.3084,0.03186666666666667,-0.05533333333333334,-0.22626666666666664,-0.018400000000000003,0.08933333333333332,0.07226666666666667,0.15733333333333335,-0.08533333333333334,0.14,-0.048266666666666666,0.10919999999999999
8.08,-0.2226666666666667,0.03453333333333333,-0.0384,-0.21026666666666666,0.004933333333333334,0.08746666666666666,0.07093333333333335,0.16213333333333332,-0.09573333333333334,0.14,-0.0017333333333333335,0.11360000000000002
8.48,-0.154,0.0396,-0.03653333333333333,-0.1952,0.024800000000000003,0.08613333333333334,0.07,0.16426666666666667,-0.10600000000000001,0.14,0.0312,0.11493333333333335
8.88,-0.08693333333333333,0.0492,-0.0456,-0.18426666666666666,0.047733333333333336,0.0848,0.06866666666666667,0.16426666666666667,-0.11533333333333334,0.13893333333333333,0.056266666666666666,0.1156
9.28,-0.023866666666666665,0.05986666666666667,-0.0592,-0.178,0.066,0.08453333333333334,0.06733333333333333,0.1656,-0.12466666666666669,0.1376,0.07079999999999999,0.11520000000000001
9.68,0.037466666666666676,0.07053333333333332,-0.07853333333333334,-0.17653333333333335,0.07933333333333334,0.08800000000000001,0.06533333333333334,0.1617333333333333,-0.13253333333333334,0.13626666666666667,0.07813333333333333,0.11173333333333332
10.08,0.08013333333333335,0.0816,-0.10253333333333334,-0.17773333333333333,0.09813333333333334,0.094,0.06146666666666667,0.1524,-0.13693333333333335,0.13493333333333335,0.07800000000000001,0.10773333333333333
10.48,0.09186666666666668,0.08946666666666667,-0.12533333333333332,-0.18133333333333335,0.12426666666666666,0.10253333333333332,0.05546666666666667,0.14826666666666666,-0.14,0.13360000000000002,0.07426666666666668,0.10373333333333333
10.88,0.0944,0.09293333333333333,-0.13760000000000003,-0.18626666666666666,0.1412,0.11186666666666667,0.04613333333333333,0.14826666666666666,-0.14386666666666667,0.13226666666666667,0.06893333333333333,0.0996
11.28,0.07186666666666668,0.0944,-0.13826666666666665,-0.19253333333333333,0.1576,0.12093333333333331,0.0368,0.14826666666666666,-0.14853333333333335,0.13093333333333335,0.0636,0.09306666666666667
