median_arousal,median_valence
0.7981852102642754,2.1415427299666825
0.8034825274479476,2.2230026587096146
0.726293048485863,2.2555866302067877
0.5965087774858859,2.0437908154751643
0.42510272861419646,1.5726808942452095
0.25899399692617997,1.284855812686851
0.13942598049471425,1.0744176634342757
0.07245275610114027,0.8992788166369722
-0.0047367228609450545,0.7173516424444271
-0.10198033116121905,0.561220112353807
-0.23327812135653117,0.42816889540701897
-0.3547380367821654,0.3317746463945503
-0.38614356008536665,0.254387714088763
-0.39598143485504406,0.20143876040585726
-0.3573866953740014,0.18378910917822341
-0.29949458615243735,0.1783584472620273
-0.20981857382883817,0.18243144369917386
-0.11825066251107062,0.18921977109441954
-0.0683045290650154,0.1756431163039302
-0.08495324021370021,0.07517587085431295
-0.1307371958725843,-0.0863863211525012
-0.18976444449064966,-0.2560945060336086
-0.2858729133944224,-0.33891210025559
-0.40846796821655773,-0.4162990325613752
-0.5367387200211996,-0.4773939791185741
-0.6131714393856177,-0.49775896130430713
-0.6498742798724916,-0.4773939791185741
-0.6843068415663627,-0.4203720289985219
-0.7210096820532368,-0.3524887550460794
-0.7679287771086222,-0.2859631465726843
-0.8053883771931635,-0.2343718583688282
-0.784955868056141,-0.18006523920687284
-0.7437124699832619,-0.08095565923630507
-0.6718203082048488,0.018153920734262693
-0.555657709962887,0.02629991360855385
-0.4527384046801067,-0.05244468417627895
-0.36003535396583786,-0.13390461291921088
-0.26279174566556385,-0.2085762142668991
-0.21057533342650606,-0.2601675024707552
-0.18976444449064966,-0.2873208120517339
-0.18673740609997982,-0.30768579423746684
-0.17992656972097226,-0.32126244902795414
-0.11635876351690191,-0.32669311094415027
0.010776848891239098,-0.31854711806985697
0.18483155635476448,-0.19771489043450682
0.4027783204830054,-0.02393370911625283
0.6146710078299066,0.1552781341181973
0.7981852102642754,0.32770164995740164
0.8954288185645491,0.48247551456897214
0.9506722691942775,0.737716624630158
0.9646723217511258,0.957658432236074
0.9574831055732849,1.0839213217876182
0.9279694812642524,1.1327972790333773
0.8897531215820429,1.134154944512427
0.8447259255208267,1.113789962326694
0.6869415494071529,1.0594833431647388
0.46218394889990455,0.9685197560684643
0.1942910513256084,0.8829868308883858
-0.09062893719620649,0.7716582616063782
-0.33544066704164355,0.6413223756176893
-0.5087386149075022,0.4811178490899247
-0.5776037382952448,0.4200229025327258
-0.4750628128112984,0.3290593154364512
-0.31008922051978266,0.21637308067539618
-0.1492778060154383,0.06431454702192267
-0.01343945823412117,-0.12575862004491759
0.11634481276585518,-0.06330600800867121
0.20677758468712223,0.029015244566652835
0.2858589626433761,0.09418318756099835
