median_arousal,median_valence
0.012711836554668033,-0.5327506597611439
0.06840375301158264,-0.5587525982841026
0.12563199819834275,-0.5835988950949301
0.18593290084479516,-0.5217720634958942
0.2535313649580152,-0.46803472388177964
0.311143692327237,-0.4379880393663613
0.3330363767275413,-0.39465147516143007
0.35416089676292284,-0.29699975048631816
0.2316386805577109,-0.204548413515798
0.2316386805577109,-0.11151925568921264
0.2316386805577109,-0.09013988401477963
0.23279092710509536,-0.1594783867426696
0.23202276274017258,-0.233439456319086
0.22587744782078872,-0.22650560604629705
0.22395703690848096,-0.204548413515798
0.21896396853648215,-0.19299199639448333
0.1747945175534119,-0.18779160868989156
-0.07985196941854855,-0.17970211670497135
-0.3548548120609672,-0.15312235732594656
-0.5860722859027766,-0.11383053911347599
-0.6402278736298451,-0.07338307918887318
-0.6813246671532237,-0.04160293210525759
-0.7274145290486013,-0.016178814438364053
-0.795397075344283,0.006356198948200091
-0.8772065802085779,0.020801720349844156
-0.9544070988833352,0.0456480171606708
-1.192538052009452,0.07396123910789276
-1.4383506487847986,0.10747484875970661
-1.6814746702829146,0.14503320440398002
-1.9188374590441086,0.1889475894649772
-2.1293144950329985,0.25770827133680096
-2.2875563542071284,0.3726946216938854
-2.3382552022920433,0.48710315119490294
-2.3436323528465044,0.5720428170365681
-2.349009503400965,0.6454260657569186
-2.3732066808960375,0.7130311059166112
-2.364372790699424,0.7511672824169506
-2.364372790699424,0.7592567744018717
-2.3609160510572704,0.7222762396136634
-2.357459311415117,0.6644941540070891
-2.3432482706640427,0.6084455309687111
-2.3278849833655832,0.5558638330667277
-2.310217202972355,0.47323545064932576
-2.3071445455126636,0.376161546830279
-2.3171306822566624,0.2796654638672992
-2.31905109316897,0.19125887288923968
-2.33479846264989,0.09880753591872037
-2.403549173310495,0.0005779903875422729
-2.496881143648634,-0.09765155514363474
-2.582531470337544,-0.19183635468235208
-2.6366870580646125,-0.2975775713423842
-2.636302975882151,-0.3744277451991283
-2.4507912817532564,-0.4437662479270182
-2.177708850023145,-0.4616786944650567
-1.8616092138573483,-0.4062078922827448
-1.502876455438327,-0.35420401523682726
-1.1368461355525379,-0.30393360075910714
-0.7896358426073609,-0.26348614083450445
-0.7047536802833742,-0.24788497772072923
-0.6701862838618405,-0.3599822237974851
-0.6671136264021489,-0.5194607800716319
-0.6778679275110705,-0.715919871133986
-0.8364938688676611,-0.8777097108323961
-1.0669431783445482,-0.9863400317727575
-1.2973924878214356,-1.0984372778495126
-1.5205442358315553,-1.190888614820032
-1.7233396281712154,-1.2590714758357897
-1.8470140909238117,-1.3122309945938386
-1.9165329659493398,-1.35961230479123
-1.7905540101019746,-1.3965928395794382
-1.4936584830592514,-1.4428185080646978
-1.161043313047611,-1.485577251413564
-0.8326530470430467,-1.5352698450352182
-0.529996287263401,-1.5918962889296613
-0.23271667803821694,-1.6381219574149217
