median_arousal,median_valence
1.2908445767336543,0.6176216114847138
1.3092571337273748,0.6928198928665381
1.2923538027167463,0.7582097027637766
1.3146903472665057,0.7560300424338692
1.3186143348225445,0.7320537788048812
1.3216327867887283,0.6426877052786557
1.220212800724956,0.6050885645877436
1.1266407897732615,0.5947351780206804
1.127244480166498,0.5800224707938018
1.130262932132682,0.5440580753503208
1.1338850744921025,0.4993750385872083
1.067479131236061,0.44488353033950934
0.938289387083399,0.3364454289265887
0.7958184542795286,0.23672596883330016
0.6515364502959479,0.12229380151313286
0.4260580884220264,0.05799382178084896
0.20812585646356382,0.005681973863058197
0.02188737015002961,-0.02537818583813004
0.002871122763072297,-0.059707836034180235
0.08074718349061163,-0.152888315137745
0.18095978876791055,-0.18503830500388777
0.31135691370704616,-0.17087051285948557
0.47857915263362266,-0.13490611741600442
0.6509327599027114,-0.08804342032298383
0.803666429391606,-0.0319171668278539
0.9256118888254271,-0.028647676332991995
0.9959418196375075,0.07597601950258953
1.0372946115742239,0.19204293207018772
1.0635551436800221,0.2879479865861372
1.0403130635404076,0.25852257213237984
1.0255226489061076,0.17460564943092358
0.9889993801152848,-0.09403748623023042
0.8996532019162474,-0.3839323101079869
0.8235882123684185,-0.6574796815114345
0.786461253184359,-0.8901584217291082
0.7330346533829075,-1.1255617373591664
0.6790043631882197,-1.3402582798550988
0.5926766369553658,-1.3980192785976597
0.4954824836442512,-1.418726051731785
0.4429614194326554,-1.3963845333502287
0.4290765403882102,-1.3380786195251917
0.443565109825892,-1.1544422367304465
0.5042359943461842,-0.9359312886571751
0.5978080052978784,-0.809510989522514
0.7134147156027137,-0.6798211998929908
0.8374730914128635,-0.5561254761707151
0.9198768300896784,-0.4972746472632004
0.9216879012693885,-0.4209865357164226
0.7918944667234896,-0.3583213012315688
0.6125984199321782,-0.33652469793248985
0.4284728499949732,-0.32562639628295037
0.3545207768234728,-0.23626032275672398
0.2706078121635663,-0.1670561072821472
0.19937234576163082,-0.12182815543655673
0.16103800579109817,-0.07823494883839807
0.17250812326259607,-0.03954597798253224
0.21265353441283935,-0.009575648446297684
0.29022774994376016,0.13155735791524215
0.3943643427770976,0.26506155312210367
0.523252241733141,0.41382337063832114
0.6723637688626153,0.7560300424338692
0.8359638654297719,1.0851587522499688
1.0237115777263974,1.3363646052718594
1.1535050122722963,1.5870255432112736
1.2531139271563583,1.8104407270268381
1.3394416533892115,1.962472035037918
1.3750593865901792,2.0371254013372653
1.4040365254655427,2.19896518083293
1.4324099739476697,2.259995670070352
1.440861639452984,2.100335550904595
1.4345228903239984,2.0376703164197427
1.4004143831061224,1.9679211858626877
1.3128792760867953,1.8910881592334332
1.2413419644882417,1.773386501418404
1.1707101884795432,1.634978070469249
1.0068082467157689,1.4840365926231232
0.7592951854887057,1.2829629271891159
0.48793635372879224,1.0590028282910735
0.2316697817997966,0.8857198320633916
0.04784605705920966,0.7467664860317608
-0.10186916046350165,0.6306995734641617
-0.2615452694746188,0.49392588776243823
-0.4314841151707611,0.3091996748027396
-0.4972863680335655,0.18168954550312463
-0.3632671007350094,0.030203152574522628
-0.162540044983794,-0.24988319981864893
0.07652135073795462,-0.49455007185081573
0.33369345825680535,-0.7413966042128909
0.5676234856360413,-1.0040456739667982
0.7309217370065794,-1.270509149298045
0.7964221446727652,-1.5070022950930568
0.7061704308838729,-1.5331582190519524
0.47012748712830865,-1.4350735042060945
0.1866948475036593,-1.5347929642993832
-0.12571493099635297,-1.623069207660655
-0.4360117931200366,-1.6203446322482704
-0.6590753934210116,-1.5816556613924047
-0.7813226980514513,-1.6023624345265297
-0.8398806661954148,-1.6628480086814754
-0.8640282819248842,-1.75602848778504
-0.8779131609693295,-1.764202214022195
-0.8948164919799583,-1.8099750809502617
-0.9159456557432438,-1.7952623737233833
-0.9660519583818934,-1.748944591712839
-1.0348726632108816,-1.6388717450524881
-1.093430631354845,-1.560403973175802
-1.1263317577862475,-1.4781217957217767
-1.1628550265770699,-1.421995542226647
-1.1963598434017093,-1.3348091290303297
-1.2120557936258642,-1.154987151812923
-1.202698592530695,-0.962632127698547
-1.164967942953399,-0.8280381023267309
-1.1199930086572616,-0.7670076130893089
-1.0958453929277923,-0.7239593215736267
-1.0843752754562939,-0.6858152658002382
-1.0695848608219938,-0.6503957854392334
-1.0605295049234431,-0.6258746067277691
-1.0572092077606408,-0.6122517296658448
-1.0541907557944568,-0.6127966447483214
-1.0400040315533938,-0.6345932480474011
-1.0064992147287546,-0.731588132728305
-0.9225862500688482,-0.8438406397185642
-0.7882651375736736,-0.7675525281717862
-0.6421720624103827,-0.6830906903878526
-0.48159041780941053,-0.8253135269143462
-0.5123786278644842,-1.1053998793075177
-0.5413557667398478,-1.433983674041141
-0.5594664785369494,-1.433983674041141
-0.5848214750528928,-1.38167182612335
-0.6316074805287399,-1.3119226955662961
-0.6928820554422688,-1.2149278108853923
-0.7475160360301939,-1.0994058134002713
-0.803961087797829,-0.9827939857501958
-0.857991377992517,-0.9353863735746979
-0.9071921450413113,-0.9375660339046061
-0.8951183371765763,-0.899966893213694
-0.7653249026306774,-0.5937246168616271
-0.5914620693784968,-0.216098464705076
-0.35300436404998525,0.12828786742037945
-0.06896803403209925,0.4029250689887808
0.21204984401960275,0.6034538193403126
0.49427510285777804,0.7909046077123959
0.6943984682157565,1.0045113200433753
0.7855557175945038,1.1783392313535335
0.8287195807109309,1.3151129170552578
0.8232863671718004,1.5526958930152237
0.7608044114717979,1.751589898119324
0.6934929326259014,1.8682017257693997
0.6285962153529521,1.8949025648107714
0.5615865817036737,1.8703813860993073
0.4951806384476331,1.8148000476866544
0.5627939624901472,1.7472305774595078
0.7034538241143076,1.6436967117888808
0.8015535130152777,1.509102686417065
0.8936162979838802,1.3630654443132322
0.9186694493032048,1.2017705799000442
0.9256118888254277,1.022493517765116
0.9234989724490988,0.8443062857951411
0.9050864154553782,0.6753826102272749
0.9093122482080356,0.5538665468349063
0.9576074796669745,0.58220213112371
1.0348798500012772,0.6791970158046141
1.1474681083399292,0.7952639283722122
1.23983273850515,1.0061460652908063
1.2823929112283396,1.0851587522499688
1.3101626693172301,1.1391053454151912
1.3385361177993569,1.197956174322705
1.3723427798206138,1.3112985114779188
1.3729464702138512,1.4137425469835918
1.338837962995975,1.5265399690563282
1.3002017778288237,1.5505162326853161
1.265187735021093,1.4774976116333993
1.2407382740950053,1.403934075499006
1.229268156623507,1.3565264633235081
1.2187035747418642,1.3096637662304877
1.2033094697143274,1.2459087015806802
1.1921411974394474,1.2164832871269229
1.1876135194901718,1.3505323974162617
1.1873116742935537,1.5543306382626545
1.1855006031138438,1.7613983696039093
1.188519055080027,1.9684661009451647
1.2187035747418642,2.168449936214219
1.2995980874355872,2.345547338019239
1.3832092068988753,2.464338825999223
1.4583686608568494,2.5112015230922435
1.4689332427384925,2.568962521834804
1.469536933131729,2.6147353887628713
1.4752719918674784,2.619094709422687
1.4813088957998455,2.3667990262358423
1.481912586193082,2.1079643620592727
1.469536933131729,1.9602923747080099
1.4544446733008107,1.862207659862153
1.439352413469892,1.7690271807585876
1.406753132235108,1.663858569840529
1.302012849008534,1.56250436449981
1.1912356618495923,1.4758628663859683
1.0864953786230185,1.3914010286020357
0.9914141416882319,1.3080290209830567
0.9132362357640741,1.2175731172918767
0.7988369062457124,1.124937553270789
0.6264832989766234,1.0382960551569482
0.4508093945447328,0.9630977737751241
0.28419084601139294,0.8982528789603628
0.12149628503409148,0.8317732388981699
-0.04451857310601138,0.7642037686710232
-0.21294819281906155,0.5255309625461037
-0.3901313232340446,0.23454630850339267
-0.5510148130316354,-0.05698326062179554
-0.6886562226896118,-0.3087340287261635
-0.7816245432480694,-0.5032687131704471
-0.8525581644533864,-0.5877305509543798
-0.9011552411089441,-0.6062576637585976
-0.9512615437475932,-0.6122517296658448
-0.9923124904876914,-0.7495703304500456
-0.9651464227920383,-0.9059609591209407
-0.9346600579335826,-1.049818540894865
-0.9105124422041132,-1.1255617373591664
-0.9017589315021808,-1.088507511750731
-0.8939109563901028,-1.0438244749876187
-0.8839500649016967,-0.984973646080104
-0.8688578050707784,-0.9299372227499277
-0.8637264367282661,-0.8689067335125058
-0.9093050614176401,-0.8084211593575594
-0.9494504725678828,-0.7484805002850912
-0.9823515989992853,-0.6890847562951001
-1.012536118661122,-0.6302339273875847
-1.0342689728176448,-0.5790119096347485
-1.0487575422553264,-0.5479517499335602
-1.052379684614747,-0.5539458158408068
-1.0475501614688532,-0.5735627588099783
-1.0318542112446978,-0.6040780034286901
-0.9947272520606383,-0.6460364647794179
-0.8598024491722273,-0.695623737284824
-0.5866325462326031,-0.7838999806460958
-0.38560364528476904,-0.9342965434097443
-0.17974522119104105,-1.0356507487504638
0.08346379026017697,-1.0868727665033
0.3481820276944871,-0.850379620708288
0.5869415782196171,-0.47656787412907436
0.7755948261060978,-0.09294765606527669
0.8927107623940252,0.28358866592632154
0.9687757519418543,0.5914656875258186
1.01586360261432,0.7445868257018525
0.9956399744408889,0.6704783744849819
0.9244045080389539,0.500464868752162
0.8275121999244573,0.29503188265833824
0.7052648952940177,0.06616754801800372
0.4082492218215427,-0.0809595242507827
0.07350289877177074,-0.2090145686328749
-0.22049432273452083,-0.3065543683962553
-0.3059165133775195,-0.36213570680890794
-0.343043472561579,-0.4062738284895439
-0.3557209708195505,-0.462400081984673
-0.3629652555383913,-0.5081729489127399
-0.36688924309442983,-0.5277898918819115
-0.3699076950606137,-0.4972746472632004
-0.4000922147224508,-0.4525916105000872
-0.4870236313485412,-0.4084534888194513
-0.607158019602652,-0.3577763861490915
-0.7451012744572469,-0.27876369918992977
-0.8619153655485559,-0.17196034302444008
-0.9521670793374482,-0.07986969408582902
-1.0448335546992877,-0.04336038355987061
-1.0756217647543616,-0.023743440590699088
-0.8818371485253683,-0.006306157951435782
-0.5667107632557906,0.01821502076002865
-0.28297627843452333,0.025843831914706194
0.022792905739884683,0.02148451125489055
0.33490083904327894,0.019304850924982332
0.6083725871795211,0.07052686867781936
0.8392841625925737,0.15662345170918304
0.9959418196375075,0.2552530816375179
1.0596311561239835,0.35824203222566847
1.1411293592109433,0.4906563972675762
1.2075353024669848,0.6415978751137018
1.175841556822056,0.7892698624649649
1.1876135194901718,0.7827308814752411
1.2051205408940375,0.6388732997013165
1.2184017295452456,0.4459733605044631
1.229268156623507,0.430715738195108
1.2660932706109482,0.4557818319890488
1.292957493109983,0.49392588776243823
1.28058184004863,0.5249860474636265
1.2431530356679519,0.5064589346594086
1.1664843557268862,0.46994962413345104
1.0611403821070753,0.3893021919268567
0.9823587857896808,0.29993611840063117
0.8927107623940252,0.2056658091321118
0.7964221446727652,0.01167603977030479
0.7061704308838729,-0.16923576761205458
0.5956950889215497,-0.31472809463341095
0.46952379673507155,-0.43678907310825493
0.3176956628360319,-0.559394966665577
0.21748305755873298,-0.6809110300579453
0.2045037141041434,-0.8007923482028818
0.22351996149110065,-0.8956075725538775
0.3910440456142956,-0.9588177221212085
0.578188067517684,-0.819864376089577
0.6699490072896686,-0.7005279730271168
0.6753822208287992,-0.6253296916452926
0.6415755588075417,-0.5784669945522712
0.5787917579109211,-0.5572153063356687
0.33490083904327894,-0.5599398817480542
0.018868918183846187,-0.5550356460057614
-0.2057039081002206,-0.5550356460057614
-0.259130507901672,-0.5550356460057614
-0.3161792500625438,-0.5550356460057614
-0.3632671007350094,-0.5550356460057614
-0.4106567966040936,-0.5495864951809911
-0.4592538732596509,-0.5152568449849411
-0.504832497949025,-0.4972746472632004
-0.5386391599702823,-0.42643568654119185
-0.5304893396615864,-0.17032559777700912
-0.5072472595219716,0.057448906698371695
-0.3225179991915296,0.29394205249338373
-0.08496582945287269,0.5244411323811491
0.14353098438723258,0.7456766558668062
0.3478801824978685,0.9413011704760449
0.33791929100946233,1.1173087421161108
0.21023877283989212,1.1854231274257347
0.07531396995148146,1.1113146762088641
-0.09553041133451597,1.0148647066104375
-0.291729789136456,0.8715520399189901
-0.2971630026755865,0.7413173352069905
-0.21777771596495557,0.6617597331653499
-0.0390853595668807,0.6050885645877436
0.18820407348675142,0.5636750183194922
0.3394285169925545,0.49719537825730015
0.5132913502447348,0.5391538396080278
0.7010390625413606,0.5767529802989401
0.802760893801751,0.6061783947526972
0.8266066643346023,0.6236156773919614
0.8051756553746982,0.6361487242889319
0.7426936996746957,0.644867365608563
0.6295017509428072,0.6257953377218687
0.486125282549082,0.5647648484844467
0.3101495329205725,0.5146326608965633
0.13387193809544495,0.44815302083437125
0.034263023211383026,0.3718649092875925
0.009511717088676572,0.2743251095242122
0.0055877295326380765,0.13373701824514958
0.009209871892058111,0.019304850924982332
-0.07470309276784852,-0.07932477900335255
-0.30652020377075617,-0.1267323911788496
-0.5552406457842924,-0.15942729612746964
-0.8314290006901004,-0.16324170170480803
-0.9862755865553239,-0.19321203124104258
-1.0692830156253756,-0.3114586041385482
-1.0855826562427675,-0.401369592747251
-1.0937324765514636,-0.4531365255825645
-1.0946380121413186,-0.5468619197686065
-1.0946380121413186,-0.649850870356757
-1.0946380121413186,-0.7882593013059115
-1.0943361669447003,-0.9326617981623133
-1.0686793252321387,-1.0111295700389993
-1.027024688098804,-1.0721600592764213
-0.9874829673417975,-1.0819685307610072
-0.9557892216968686,-1.054722776637158
-0.9355655935234377,-1.027477022513309
-0.9153419653500073,-1.016033805781292
-0.8972312535529052,-1.0312914280906473
-0.8945146467833399,-1.0819685307610072
-0.9425080330456601,-1.1359151239262288
-0.9956327876504933,-1.180598160689342
-1.0442298643060508,-1.209478660060622
-1.0650571828727187,-1.100495643565225
-1.0780365263273082,-0.977889750007903
-1.0846771206529127,-0.8770804597496606
-1.1175782470843145,-0.8155050554297605
-1.162553181380452,-0.7757262544089409
-1.1882100230930135,-0.7599237170171078
-1.183984190340356,-0.7522949058624303
-1.1894174038794865,-0.7468457550376602
-1.2576344183152384,-0.7413966042128909
-1.2923466159263504,-0.7359474533881207
-1.3167960768524387,-0.8035169236152673
-1.3388307762055796,-0.8743558843372751
-1.3439621445480914,-0.9451948450592838
-1.3050241141843217,-1.020393126441108
-1.2377126353384253,-1.1048549642250405
-1.1598365746108865,-1.1348252937612753
-1.0997693804838309,-1.1424541049159527
-1.04060772194663,-1.2100235751430992
-0.9464320206016995,-1.2383591594319028
-0.9023626218954172,-1.226371027617409
-0.8341456074596657,-1.26233542306089
-0.7610990698780206,-1.2541616968237352
-0.8096961465335777,-1.1746040947820953
-0.892099885210393,-1.195855782998697
-0.9814460634094297,-1.2132930656379612
-1.0451353998959056,-1.1615261328026478
-1.0759236099509795,-1.0950464927404548
-1.0940343217480817,-1.0078600795441375
-1.0735088483780326,-0.9255779020901121
-0.9923124904876914,-0.9114101099457107
-0.8987404795359969,-0.896697402718832
-0.8063758493707757,-0.8961524876363549
-0.7713618065630446,-0.9114101099457107
-0.8392769758021781,-0.8787152049970917
-0.9056829190582191,-0.8694516485949823
-0.9560910668934873,-0.8819846954919535
-0.9974438588302036,-0.884709270904338
-1.0339671276210265,-0.9195838361828654
-1.0653590280693368,-0.9724405991831329
-1.0852808110461492,-1.0209380415235842
-1.076225455147598,-1.0340160035030328
-1.0596239693335876,-1.0149439756163376
-0.9941235616674017,-0.9566380617913004
-0.8350511430495207,-0.8661821581001202
