median_arousal,median_valence
0.12405724813964111,-0.1324899255432285
0.22786257969485232,-0.07556633881996265
0.3104437728279946,-0.09390838343079239
0.3802904829078954,-0.13501986273092853
0.4732907985391439,-0.16664407757718802
0.5006892317749063,-0.22609760148815397
0.6230174477711963,-0.3089530443853527
0.6770425273910091,-0.42027028064418337
0.6739553799841624,-0.5923060094078311
0.6623785772084883,-0.7257601960590427
0.6469428401742559,-0.8339150108332478
0.39186728568356954,-0.9363774669351264
0.3694854669839327,-1.0318825957708282
0.32549361643637104,-1.0944985411664208
0.03645944047037368,-1.1463622535142854
-0.13179009320275722,-1.3038508434486544
-0.34171611686831443,-1.464501854867649
-0.6338374402411586,-1.61123821175429
-0.7067712977279056,-1.6295802563651198
-0.5663060907163926,-1.5498872349525479
-0.628434932279177,-1.4448948416629679
-0.7739167538268156,-1.3038508434486544
-0.8885271013059894,-1.2298501807084088
-0.9973490473973263,-1.1855762799236462
-1.0332371360019161,-1.1413023791388834
-1.0722123720133523,-1.103353321323373
-1.1123452883023557,-1.0654042635078624
-1.1856650392149588,-1.0110106139722974
-1.2717192731808034,-0.9496596371705551
-1.355072253165657,-0.8940010190411402
-1.3442672372416944,-0.8484621496625274
-1.1787189575495542,-0.8136755133316426
-0.967635253606429,-0.784581235673084
-0.7804769420663642,-0.7504270836391245
-0.7160327399484444,-0.7061531828543628
-0.6666383814389015,-0.6675716407419267
-0.5690073446973835,-0.6751614523050289
-0.5983352450624242,-0.7074181514482129
-0.6388540547772836,-0.7516920522329755
-0.734941517815379,-0.7959659530177372
-1.009697637024712,-0.847829665365602
-1.32072773826449,-0.8250602306762956
-1.394819276028805,-0.7934360158300371
-1.4202882421352876,-0.8016583116900637
-1.1744741298651404,-0.811778060440867
-0.7291531164275419,-0.8029232802839148
-0.36872865667822036,-0.658084376288049
-0.18311391884157943,-0.49363845908750453
-0.03686031044222936,-0.329192541886958
0.011762261215601987,-0.16537910898333702
-0.09821736515330225,-0.016112814908995708
-0.24408508012679633,0.030691023063466993
-0.39496940963641547,0.008554072671086153
-0.5504844602563048,-0.06038671569375838
-0.6990534292107892,-0.1312249569493775
-0.7770039012336618,-0.19573835523574548
-0.8163650306709539,-0.25835430063133796
-0.8445352507584277,-0.31844030883923036
-0.8426057836291483,-0.3797912856409718
-0.8279418334466281,-0.42596263931651
-0.8032446541918564,-0.4778263516643748
-0.7704437129941134,-0.5619467631554226
-0.6924932409712407,-0.6587168605849736
-0.5886879094160294,-0.7706665811407308
-0.2753424476211165,-0.8415048223963498
0.08238075814721425,-0.7984958902054382
0.44010396391554485,-0.7396748505913969
0.538120894082919,-0.6618792820696001
0.532718386120938,-0.5771263862816259
0.451680766691219,-0.5119805036983344
0.2313356205275545,-0.47276647728897275
-0.04650764608862465,-0.4588518227566195
-0.3324546746477752,-0.46960405580434716
-0.6218747440396285,-0.3987658145487271
-0.8518672258496877,-0.36650911540554404
-1.059863782385966,-0.33361993196543455
-1.0714405851616409,-0.2982008113376241
-1.083017387937315,-0.2716364708667667
-1.2859973299374676,-0.3133804344638283
-1.5314255487817592,-0.4790913202582248
-1.7853434229948788,-0.6859136853527565
-2.0207384127669195,-0.8946335033380647
-2.198635282086445,-1.0805838866340665
-2.309386695307061,-1.2532520996946397
-2.3942832489953383,-1.1450972849204346
